legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,0.014072301835213071,0.030895634214372438,0.05197225721007714,0.06752740958239666,0.08799985156893263,0.1151858034512664,0.15160707826067366,0.2006547629703195,0.26638174394158165,0.4593848905607452,0.707509788276955,0.9033949690247393,0.9836572557981513,0.9987798146706696,0.9999647084751125,0.9999996518017579
bravo_without_replacement | p=0.55 | alpha=0.088802734375,0.0003875793437169097,0.008308283035843763,0.04996231169077653,0.10667119232153147,0.20319093034471408,0.3426322632744079,0.5113895632816768,0.6807451660564384,0.8205239742338107,0.9663027840944117,0.9971162043777088,0.9998972010452458,0.9999985949064764,0.9999999932496053,0.9999999999896793,0.9999999999999953
bravo_without_replacement | p=0.52 | alpha=0.24099414062499996,0.00011135970933041022,0.006105448786536049,0.04916538576199253,0.11217939165493941,0.2202347691373944,0.37331402199038305,0.5514411272981535,0.7208626235127619,0.8519953033368719,0.9758492324856788,0.9982438895716298,0.9999476399065101,0.9999994084596987,0.9999999976745553,0.9999999999971171,0.9999999999999976
