legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,5422.913704196147,5330.88730896092,5215.7633209475625,5130.921465738817,5019.422516812353,4871.6489806839945,4674.182008075465,4409.103960116329,4055.1601097865055,3021.00499588561,1693.3312250587996,632.8121961903647,176.65190844771348,70.75808623679342,48.22628092214491,38.01696471271061
bravo_without_replacement | p=0.55 | alpha=0.088802734375,5497.933554512163,5456.260592035317,5238.873732843533,4943.7449403260125,4441.654691930326,3715.3992998746535,2833.4419325630065,1942.4017398929109,1197.8878326226034,390.24956854776804,183.20385545764972,135.74154719081452,112.78842256995988,96.76818506740823,84.79133338361801,75.52121840159279
bravo_without_replacement | p=0.52 | alpha=0.24099414062499996,5499.417674951583,5468.447231578479,5246.790173697937,4922.491058220561,4365.713391370928,3574.8056982447033,2649.970375823129,1762.8018027962312,1065.5683714359534,373.32001831217053,209.82727544291043,166.52062559860477,141.87477844389252,124.02729678322773,110.42251861875124,99.65089653830941
