,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,10,0.010680725667193683,0.00446942687735741,0.007634328236952292,0.010680725667193683,0.01255906814337365,0.014712484377515258,0.017172755224319557,0.01997419531158038,0.02315371642091243,0.026750873472359812,0.03536965936999417,0.046200191527759546,0.05965318951045544,0.0761767072930728,0.09624942941022208,0.12037028688104437,0.14904356605274272
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,20,0.016253675016543078,0.005106620621361212,0.010480018772046495,0.016253675016543078,0.020010578828581434,0.02445402055934188,0.02966843924080622,0.03574023783696031,0.04275594749935505,0.05080001432374288,0.07028467271583115,0.09472083525053075,0.12440171327637431,0.15926571216889046,0.1987752398318998,0.24181370474926087,0.2866226978976208
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,30,0.01112108523256948,0.002701603738501779,0.006550264814269181,0.01112108523256948,0.014238935976180554,0.01802427840177089,0.022561522367706432,0.027930478149354718,0.03420160501054168,0.041430583875610716,0.05887508438782053,0.08018473119940726,0.1046688640061833,0.13090365829759318,0.1567292505229787,0.17941512151004602,0.1960129984681406
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,40,0.007180417572616634,0.0013505684349613147,0.0038659034977137916,0.007180417572616634,0.009557255600826452,0.012526132390180484,0.01616924462318183,0.02056008664847918,0.025756173367678364,0.03179091202763902,0.04633884257491617,0.06368101363687383,0.08247309694669736,0.1005558139000974,0.11522930728896498,0.12380031367963555,0.12429198607489086
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,50,0.0011404043281366583,0.0001383605328816968,0.0005221516292257312,0.0011404043281366583,0.001635370435882156,0.0022994903669254054,0.003171102816884073,0.004289806028145678,0.005693501180073994,0.007414503173969002,0.011881153500260068,0.017650070815995247,0.024288232435753034,0.03091022511573563,0.036288107350833876,0.039158479083800865,0.03865363638054954
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,60,0.0013556752206446059,0.0001248870084966191,0.0005627863247529987,0.0013556752206446059,0.0020296607072064197,0.002968009817951557,0.004240340784064443,0.005920052968378957,0.008078159960556606,0.010774840510069784,0.01790706663424396,0.027170291568740103,0.03759722965841453,0.04735007315233793,0.05410378378414641,0.05584345470746345,0.05176148082738076
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,70,0.0010874120888842867,7.716073682121087e-05,0.00041184017081262323,0.0010874120888842867,0.0016939905369210495,0.002567062414316688,0.003785290637004903,0.00543250653722412,0.00758949431965193,0.010322451992830932,0.01762141281317162,0.027013567651173607,0.037131579682850836,0.04564049619866186,0.04996367911966006,0.04844452715194757,0.041297399527206374
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,80,0.0008193282365819425,4.4789302344239726e-05,0.0002831428565461691,0.0008193282365819425,0.0013279203500190409,0.0020850515475915204,0.003172707853774202,0.004679694851056406,0.006691953318571568,0.00927850706512981,0.01625941830619174,0.02516415959557849,0.03432759190843575,0.04113577749810475,0.0430891007949066,0.0391885029338358,0.030671213829841882
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,90,0.0006064885107957758,2.55220169228948e-05,0.00019119463092272368,0.0006064885107957758,0.001022762092143191,0.0016640667014974524,0.0026131114806368346,0.003961381702626352,0.005798439718346608,0.008195759068973442,0.01474192233161003,0.02303034360505722,0.0311713052597119,0.0364043781536549,0.03647139393793998,0.03109575458476491,0.022328857787782704
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,100,0.0004467550298159141,1.4458099657328742e-05,0.00012843490276555236,0.0004467550298159141,0.0007840066090375554,0.0013219637605450657,0.002142521867267057,0.0033385061523000577,0.005002359491715624,0.007208207132054967,0.013309138186589813,0.02098713027423104,0.02818097436516333,0.032069787926424335,0.030720361609880748,0.024545388643523274,0.01616280829234458
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,110,0.0003290417598674276,8.180608243658962e-06,8.623187329152229e-05,0.0003290417598674276,0.0006009886307930678,0.001050337386923237,0.0017571323757963194,0.0028145793924871294,0.004317486421758853,0.006342883427579921,0.012022723912426437,0.019136745355844198,0.025491352362241617,0.028262725399899706,0.025880851037163432,0.01937219475224466,0.011692908153787344
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,120,0.00024276904306484487,4.631810404631342e-06,5.797631138839616e-05,0.00024276904306484487,0.00046157576804239735,0.0008362384576551243,0.0014442089283978094,0.0023783074935065725,0.0037352503206172834,0.005595140118398071,0.010888364422230214,0.017494514922712784,0.023116878558758144,0.02496771095459454,0.021851867413281587,0.015318500156575663,0.008471916902845704
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,130,0.00017956427086283675,2.626169860380783e-06,3.906177835800948e-05,0.00017956427086283675,0.00035544713773360084,0.0006676517456690331,0.0011905011942675815,0.0020157889221065453,0.0032416931204585684,0.004951447938444773,0.009893829344432612,0.016046956384680337,0.02103323809931086,0.02212760952714571,0.018505633305327576,0.012145997498904942,0.006152460183677933
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,140,0.0001331768920173785,1.491401389522369e-06,2.6379598106466856e-05,0.0001331768920173785,0.0002745119323710859,0.0005346729009814386,0.0009844746886088175,0.001714139350065393,0.002822863108478563,0.00439697034191592,0.009022205946976345,0.014772240627633465,0.019205741486659607,0.019678410617089498,0.0157229718328694,0.009659189587210397,0.004479566310871535
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,150,9.904035384365056e-05,8.483086540224172e-07,1.785622376794188e-05,9.904035384365056e-05,0.0002126152049762787,0.00042947513171368826,0.0008166728290961141,0.001462398366108529,0.0024664281189748236,0.003918053874853438,0.008256651575205888,0.013647719626317152,0.017599555590873353,0.017560765217688654,0.013402291599482587,0.007704373386893214,0.0032699537502667297
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,160,7.38434539936425e-05,4.832139142975376e-07,1.2113153823704422e-05,7.38434539936425e-05,0.00016512658870721297,0.0003459734360699888,0.0006795230271539063,0.0012515490328461611,0.0021619832500654507,0.0035028992768247652,0.007581994622602028,0.012652595395653074,0.016183186263161953,0.0157231962292683,0.011459961664274447,0.006162666003016709,0.0023928231616898972
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,170,5.5188467113792464e-05,2.7559274904405976e-07,8.233601588016011e-06,5.5188467113792464e-05,0.00012857300554565114,0.0002794623620690125,0.0005670144493431754,0.0010742722736646812,0.001900918213770131,0.0031415760123868004,0.006985121791101905,0.011768683795393912,0.01492935534598427,0.014122287300997875,0.009828096096358017,0.004942610935622868,0.0017549461622171233
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,180,4.133644736329826e-05,1.5734309709603264e-07,5.606583977142238e-06,4.133644736329826e-05,0.00010034717114260232,0.0002263041978889073,0.00047438527612392897,0.00092465295928377,0.001676160646129827,0.002825818473808211,0.0064549057961776355,0.010980433242976274,0.01381488523448609,0.0127218512106894,0.008451844603680642,0.003973870229892067,0.0012897723126692596
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,190,3.102256393200186e-05,8.990569090694241e-08,3.823779339585696e-06,3.102256393200186e-05,7.848645605482885e-05,0.00018368035767461074,0.0003978577940023561,0.0007979098716528566,0.0014819105498489666,0.002548771896606653,0.005981977789248642,0.010274673075536023,0.012820243025977087,0.011491847954282522,0.007286889041391575,0.0032022276824841883,0.000949661802096804
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,200,2.332362910681317e-05,5.14040372910879e-08,2.611478223017464e-06,2.332362910681317e-05,6.150822421321068e-05,0.00014939934241348592,0.0003344256115187517,0.0006901687482878306,0.001313404312670646,0.002304750221774813,0.005558467638201972,0.009640288178141125,0.011929009164143141,0.010407340405375321,0.006297334940532856,0.002585750112609958,0.0007003979309534814
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,210,1.756334947410897e-05,2.9403125885324692e-08,1.7856522201975423e-06,1.756334947410897e-05,4.8288073627811864e-05,0.00012175036247052002,0.0002816866582181833,0.0005982786710447876,0.001166717303298896,0.0020890258127403464,0.005177759674999928,0.009067899154019066,0.011127373829042537,0.009447581954686502,0.005454004414404554,0.0020918756753830186,0.0005173191794786296
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,220,1.324450197989398e-05,1.6822752784539516e-08,1.2222144872168077e-06,1.324450197989398e-05,3.796990860289279e-05,9.939227075349765e-05,0.00023771338384056664,0.0005196660608112235,0.001038603237153553,0.0018976542057020092,0.004834279621331412,0.008549576874012643,0.010403695867266978,0.008595253612863679,0.0047330784592960915,0.0016952146654781776,0.00038258980275509804
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,230,1.0000249912544175e-05,9.625748311999805e-09,8.372724577076949e-07,1.0000249912544175e-05,2.989940374137589e-05,8.126929111502431e-05,0.0002009521671530719,0.00045221940354950714,0.0009263651215242488,0.0017273309054197147,0.004523315152411082,0.008078598679340635,0.009748130472168432,0.00783583931461662,0.004115025148335838,0.00137588821515719,0.00028326836955511967
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,240,7.559068326431645e-06,5.507287994970126e-09,5.739699525427901e-07,7.559068326431645e-06,2.35746115142947e-05,6.654692490711996e-05,0.0001701453060027931,0.00039419840407706706,0.0008277521044456997,0.0015752754316324346,0.004240867417597336,0.0076492446856486415,0.009152320615090455,0.007157119388218661,0.003583755179296286,0.0011182702051773974,0.0002099359782456327
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,250,5.719370768542662e-06,3.1502422706761453e-09,3.9368939724433296e-07,5.719370768542662e-06,1.860914611061029e-05,5.4563024608979086e-05,0.00014427035424925905,0.0003441623074447881,0.0007408771055866202,0.0014391377526218314,0.003983529215192989,0.0072566294586215935,0.008609143589063686,0.006548761412735927,0.0031259558278250187,0.0009100309738250502,0.0001557181014419011
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,260,4.331076831559991e-06,1.8013359962558588e-09,2.701496675336834e-07,4.331076831559991e-06,1.4704620002294593e-05,4.479028303379821e-05,0.00012249276659646885,0.0003009131812072199,0.0006641509446578265,0.001316922796368411,0.003748385378808781,0.00689656361558724,0.008112503593121805,0.006001989878410097,0.0027305641286886183,0.0007414072634182142,0.00011558430209900634
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,270,3.2821664957689007e-06,1.029523181249302e-09,1.85434092962368e-07,3.2821664957689007e-06,1.1629914971735772e-05,3.6807341178677834e-05,0.00010412876769766164,0.0002634508632489594,0.0005962295098773811,0.0012069294389264057,0.0035329313627287355,0.006565440205142673,0.007657162102796529,0.00550931904528489,0.0023883485877942245,0.0006046423083768838,8.584491802583874e-05
bravo_without_replacement | p=0.7 | alpha=0.08514047622680664,280,2.4888331654560173e-06,5.880552010410134e-10,1.2730966182202002e-07,2.4888331654560173e-06,9.205523980998257e-06,3.0276429610877434e-05,8.861610066513156e-05,0.00023093701900658004,0.0005359712264538509,0.0011077010490216812,0.00333500661156159,0.006260141372029409,0.007238598973414807,0.005064336300584091,0.002091575614500962,0.0004935544084050139,6.378796253689661e-05
