legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=0.05832863121237643,500.0,500.0,500.0,87.0,52.0,34.0,16.0
bravo    | p=0.55 | alpha=0.08091796875,500.0,500.0,218.0,155.0,122.0,92.0,56.0
