legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.033691406250932615,120.0,170.0,210.0,220.0,220.0,220.0,210.0,195.0,180.0,145.0,120.0,100.0,85.0,75.0,65.0,60.0
bayesian | a=500 | b=500 | critical_value=0.10595703125078806,195.0,260.0,275.0,280.0,275.0,270.0,255.0,240.0,220.0,180.0,150.0,125.0,110.0,100.0,90.0,80.0
bayesian | a=1000 | b=1000 | critical_value=0.15234375000069533,225.0,275.0,295.0,295.0,290.0,280.0,265.0,245.0,225.0,190.0,155.0,130.0,120.0,105.0,95.0,85.0
