legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.033691406250932615,450.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,475.0,410.0,320.0,250.0,205.0,170.0,145.0
bayesian | a=500 | b=500 | critical_value=0.10595703125078806,485.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,470.0,410.0,325.0,265.0,220.0,190.0,165.0
bayesian | a=1000 | b=1000 | critical_value=0.15234375000069533,495.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,480.0,410.0,325.0,270.0,225.0,195.0,170.0
