legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.05 | n_total=5000,106.6848797814994,185.134240657086,240.36428383171543,226.8754260359153,186.0254044292872,119.07273406367428,45.27832175284234
bravo_without_replacement | alpha=0.05 | p=0.55,299.02208498979326,315.1977156963526,299.06524191029035,262.74876841499986,214.02383428051976,153.94485874646043,85.17111550881918
truncated_bayesian | critical_value=0.05 | a=1 | b=1,52.47931177576075,119.35310287023084,218.2454673125404,227.8370330937722,199.38007535667046,130.2496056498153,44.251921060949584
bayesian | critical_value=0.05 | a=1 | b=1,83.49571287906204,119.2158216640497,118.5907084160842,90.93754601672589,63.66246165277882,39.450501387037704,16.8005199959901
max_sprt | alpha=0.05,76.41771530156754,144.65148928442915,194.78592147811185,177.61004129596557,137.77281356336627,84.57552333752182,31.63734295338144
bravo    | alpha=0.05 | p=0.55,293.06553106185225,311.65956857373607,300.8549582693293,268.3068930445104,220.9905512573161,158.60266986310475,86.53633917915997
