legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.05 | n_total=5000,486.28925444399283,466.44934252623716,381.5470017109218,289.91135487258333,201.8335792979256,119.5249192364713,45.278321753267356
bravo_without_replacement | alpha=0.05 | p=0.55,494.236980499312,473.48235071567717,379.38912250508173,292.27542630952615,219.27195299476173,154.0214109582551,85.17111550882711
truncated_bayesian | critical_value=0.05 | a=1 | b=1,484.9400483462322,470.5535216746917,407.2641589693485,325.2048800519469,231.17206526095646,131.8222441211006,44.25192106913627
bayesian | critical_value=0.05 | a=1 | b=1,346.6178440645456,272.78621164963647,151.91743895813846,96.85058714582992,64.12276662140476,39.45242235681216,16.800519995990474
max_sprt | alpha=0.05,455.0062326889811,418.456704002207,307.14192254079205,216.97271127656865,144.93047610208998,84.69330577986585,31.637342953404055
bravo    | alpha=0.05 | p=0.55,495.56120720431016,478.33484598932426,391.974957941923,304.956375347994,228.35620841263352,158.73607636605797,86.53633917918819
