legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.08266483163833618,494.2532297133741,487.683583492773,479.16376389567563,472.72719944723843,464.16024009024164,452.75320819486467,437.6181235428449,417.72883018132814,392.07131872180855,321.54823721742133,232.95635984833854,150.88745475652067,95.74924171539908,65.53665838793357,48.97999577001611,38.8489362208509
bravo    | p=0.55 | alpha=0.09660742187499999,499.8373813786003,497.55046154162807,488.0481684318813,476.2081458313459,456.4314498817754,427.0439204430925,388.4251969641318,343.56491921153213,297.22595320813434,217.12249123576444,163.4670453758936,129.86177661092583,107.65407342416373,91.95694105476485,80.27581474644711,71.2429551213069
bravo    | p=0.52 | alpha=0.26440820312499996,499.96232275956015,498.75035518108115,491.64572802237115,481.6515696240096,464.07255987674876,437.2151500662271,401.5295625202662,360.02846678277444,317.25207845445584,242.97495004253895,191.46921310374782,157.24803031026764,133.36611664027953,115.77514445695324,102.27694125106159,91.60507260830502
