legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.08266483163833618,5434.477772821521,5357.886011228167,5256.4026095956015,5178.2780163268535,5072.448250900715,4928.3418466363155,4731.62304850955,4463.860889142409,4104.086564003379,3053.818502129598,1711.5619994427745,640.1384367435672,178.653034128016,71.72690233351322,49.15869984313382,38.85069304570927
bravo    | p=0.55 | alpha=0.09660742187499999,5497.484856884031,5454.006268692686,5240.110836507492,4953.616209217898,4466.368407529227,3757.600723353937,2888.102337129332,1997.6599557408992,1241.591945270536,401.3397246737688,179.98234814748778,130.48286855261574,107.66308746027792,91.95698732704197,80.27581482252292,71.24295512134465
bravo    | p=0.52 | alpha=0.26440820312499996,5499.224948419513,5465.842485928706,5241.711138458552,4919.169072392842,4367.676031095875,3583.8365476873337,2663.7964197146707,1775.9817690294685,1073.178219117773,368.2884142854333,200.73837550934132,157.52917658499862,133.3693457260827,115.77515734935817,102.27694126727306,91.60507260831113
