legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.08266483163833618,75.0,110.0,145.0,170.0,200.0,240.0,285.0,335.0,390.0,460.0,475.0,470.0,425.0,305.0,205.0,150.0
bravo    | p=0.55 | alpha=0.09660742187499999,385.0,480.0,490.0,490.0,495.0,495.0,495.0,490.0,490.0,475.0,410.0,310.0,240.0,195.0,160.0,135.0
bravo    | p=0.52 | alpha=0.26440820312499996,480.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,495.0,475.0,410.0,320.0,260.0,215.0,180.0,155.0
