,,0.5,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo_without_replacement | p=0.7 | alpha=1,400,9.036103835563808e-38,9.036103835563808e-38,2.331862519626468e-24,2.667479121321041e-13,1.3371466880871818e-08,1.880969761886578e-05,0.0024923281258948903,6.104864781559999e-20
bravo_without_replacement | p=0.7 | alpha=1,300,9.341584160778458e-10,9.341584160778458e-10,3.779061061616765e-07,0.0002927160776735566,0.005779316519016409,0.037724223381795215,0.08475404866446452,3.3270824273142375e-05
bravo_without_replacement | p=0.7 | alpha=1,200,3.959684226988549e-05,3.959684226988549e-05,0.0005526071471148971,0.011065995680787545,0.04431260216914236,0.11077031441188678,0.18736358200002737,0.011170784222081325
bravo_without_replacement | p=0.7 | alpha=1,100,0.009294218166894526,0.009294218166894526,0.028241503978362722,0.10793495950653006,0.21504581703521056,0.3679975036495346,0.6369132752879398,0.9887959440069723
bravo_without_replacement | p=0.55 | alpha=0.15319140625,100,0.009294218166894526,0.009294218166894526,0.028241503978362722,0.10793495950653006,0.21504581703521056,0.3679975036495346,0.6369132752879398,0.9887959440069723
bravo_without_replacement | p=0.55 | alpha=0.15319140625,200,0.0241285214733725,0.0241285214733725,0.10042620190355021,0.36906015392539043,0.5340224570994581,0.5530256783368966,0.3576963962451855,0.011204053641000685
bravo_without_replacement | p=0.55 | alpha=0.15319140625,300,0.011099095167489975,0.011099095167489975,0.08980901583079923,0.2995382922028116,0.21808164719544718,0.07741998825505285,0.005389099643139411,2.352027413920089e-09
bravo_without_replacement | p=0.55 | alpha=0.15319140625,400,0.0028753810318225778,0.0028753810318225778,0.11112622069988791,0.20288871034688968,0.03279772430804134,0.001556827805091524,1.2288234765255535e-06,3.074740112291362e-29
