legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,0.011086893886962478,0.027139915302392525,0.049038820782991634,0.06583736149464006,0.08833271513152252,0.11845376328096259,0.158788263543033,0.21279839010051982,0.2849923798620787,0.5021870800718932,0.7849103962126663,0.9618653219386913,0.9981035853868202,0.9999799628638637,0.9999999637254825,0.9999999999907859
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,0.0001422021505781692,0.005267078743408145,0.04911044997273923,0.12645070915039738,0.2731399243731878,0.4837011724128133,0.7048406116975301,0.8708342700887052,0.9583947774075011,0.9984629442849603,0.9999874998828804,0.9999999803720548,0.9999999999947389,1.0,0.9999999999999996,0.9999999999999992
bravo_without_replacement | p=0.52 | alpha=0.13758203125,9.50931787034104e-06,0.0027140251479191154,0.04947665419472301,0.14406447300041603,0.32105369613370316,0.5557509415054214,0.7737358770638256,0.9142477756647285,0.9766083253474784,0.9994093158259386,0.9999968565902221,0.9999999968660034,0.9999999999994805,0.9999999999999999,1.0,1.000000000000001
