legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.057583984374999994,989.1943139350359,973.7107565876712,952.7823298811785,936.8573075692001,915.6963555699954,887.6535499357697,850.6388434471493,802.1038202011582,739.2264371915327,563.1748144520145,345.0056469063469,175.21512290407085,94.75026903769363,62.11471482952647,46.13086801139853,36.70406497045251
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,999.8870476079076,996.4813854456243,972.8257505884355,935.1857745788716,865.4083841140517,760.0286973110758,631.7769461359037,504.82429365104366,399.1519095240188,265.2663342825351,196.04601726705752,155.41529450208836,128.73157270529103,109.85899340901855,95.80594613193914,84.93804608277853
bravo_without_replacement | p=0.52 | alpha=0.13758203125,999.9945623236512,998.9492485303495,983.7226482184498,953.1946986972171,891.7995554872348,796.594308062772,681.10327947423,567.801197900971,472.85064988965115,345.17681176526,270.5780202069135,222.47746087608388,188.90228183993796,164.1397053048509,145.1411450277663,130.1209858507698
