legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,5495.169841071416,5478.733600627557,5445.881645885438,5414.744193809733,5366.64313406746,5292.687601173436,5179.397293028024,5006.605671778529,4745.836858222645,3828.533658994422,2369.462588467654,976.339387769567,289.32366909697555,117.36054739579859,83.5471302411378,70.16789237174522
bravo    | p=0.55 | alpha=0.05,5499.868275861206,5493.41193646307,5433.402873704848,5319.639262149877,5071.359293582019,4614.390453741227,3913.347398672275,3024.602356307805,2099.2664576184034,761.9467612560114,293.9453773432328,194.36887887170306,161.63433007182655,140.9077592271462,125.79868516564554,114.52247685567993
bravo    | p=0.51 | alpha=0.05,5500.0,5500.0,5499.999999999529,5499.99999998596,5499.999999663664,5499.99999349559,5499.99989820263,5499.998707958696,5499.9866770846875,5499.235954885488,5480.597508472042,5278.945503499716,4338.1744763274455,2480.427985505478,967.3630540960783,464.58174408702473
