legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=150 | alpha=1,0.00011549377748053049,0.0019119489192302435,0.009192778362806856,0.018489178512557713,0.03515935767954407,0.06327567996758277,0.10783865424860438,0.17402699307437217,0.2656025247717758,0.5176868819754522,0.7833233252041388,0.9438962563613145,0.9928518101619275,0.9996089867010926,0.9999918850477061,0.999999943577804
bravo_without_replacement | p=0.55 | min_stop=150 | alpha=0.07904687499999999,0.00028347695819118585,0.00782154085517526,0.04963383015236678,0.1070518054884621,0.2047909379455393,0.34561652253128294,0.5153061343232146,0.684679210993935,0.8236286724147863,0.967267352522804,0.9972343339474427,0.9999027178536068,0.999998688135064,0.9999999937814809,0.9999999999906188,0.9999999999999972
bravo_without_replacement | p=0.51 | min_stop=150 | alpha=0.4385502929687499,8.72794023422165e-05,0.005872582700005447,0.04920760768346821,0.1130753936025933,0.22256525974964717,0.37719752366999737,0.5562294152961224,0.7254223265423355,0.8554036704672647,0.9767884362891986,0.9983442754123774,0.9999516744337626,0.9999994664189362,0.9999999979524714,0.9999999999975271,1.0
