,0.7,0.58,0.52
0.005,0.9975402745427618,0.002696970913639183,2.6611444683766485e-08
0.015357142857142857,0.9999828345812444,0.07015496349866346,1.7853912520456757e-05
0.025714285714285714,0.9999990697383812,0.1935984377124233,0.00021107013612044778
0.03607142857142857,0.999999885324321,0.32237236679163317,0.0009017981422124586
0.04642857142857142,0.999999975965659,0.42974729450058735,0.00231042713601155
0.05678571428571428,0.9999999942508815,0.5257534430918883,0.004789324453677245
0.06714285714285714,0.9999999981583024,0.6012207088500039,0.008317199461397766
0.0775,0.9999999994040238,0.668523353411184,0.013345532228508556
0.08785714285714286,0.999999999737177,0.7165683537389383,0.01910370815682673
0.09821428571428571,0.9999999999012088,0.7633693647697148,0.026806553895292986
0.10857142857142857,0.9999999999488152,0.7945661145288773,0.034533531371802165
0.11892857142857143,0.9999999999741543,0.8234671869617387,0.04386655824562369
0.12928571428571428,0.9999999999867987,0.8483584442995513,0.0543592548765147
0.13964285714285712,0.9999999999928794,0.8685834791846472,0.06543466317903927
0.15,0.9999999999961338,0.8861186115821679,0.07744296135438784
