,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,100,0.0025110123503509895,4.224490551118571e-05,0.0005703903715182141,0.0025110123503509895,0.004903616854916234,0.009143066574269795,0.01629462500062033,0.027785328917142114,0.04537615105691111,0.0710384287503893,0.1539771054292177,0.285285935805248,0.456358474828146,0.6386872595608938,0.7962668195197615,0.9053665961246147,0.9648996456620517
max_sprt | alpha=0.05,200,0.0005490523729824172,1.758403979518155e-07,3.356972478487268e-05,0.0005490523729824172,0.0018209760003804738,0.005317331621755633,0.013714712490286668,0.03133908186609361,0.06362743369424398,0.11511208794038175,0.26998656112958175,0.41680648357627104,0.44194616636348405,0.34032975674379706,0.20132737511283705,0.09449361273465459,0.03509667687370901
max_sprt | alpha=0.05,300,2.7748665959057393e-05,3.9095140536320805e-12,1.4690343227723768e-07,2.7748665959057393e-05,0.00023657344412282937,0.0014937066799609636,0.007061084895138463,0.025228917385297173,0.06872490691208996,0.14396686683364457,0.299029908061801,0.25124539072946045,0.09922268117018955,0.020950593514042572,0.0024057273128587566,0.00013979111837309806,3.6774642393762515e-06
max_sprt | alpha=0.05,400,7.966685518020322e-09,3.090333248545841e-31,1.0913668598870618e-14,7.966685518020322e-09,1.1605458414185636e-06,6.486225515538687e-05,0.0015344093944470167,0.016476042540585507,0.08474944439793357,0.21942139281133854,0.24351335800609605,0.0465539582529448,0.002472673689003691,3.239018126684342e-05,7.8054542926588e-08,2.2358262866076896e-11,3.6146090419758325e-16
max_sprt | alpha=0.05,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.450461223664246,0.03349306737330387,0.00010823163607657409,3.949177710501255e-09,5.924503343289082e-17,0.0,0.0,0.0
