legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.00610351563487793,0.0024036787876378614,0.014344599646081048,0.04980208844542543,0.09199968438438007,0.16333305254304897,0.2713820897817162,0.4140661637701339,0.5751067084952249,0.7282519739162238,0.9292519974770127,0.9908673999750556,0.9994680708842043,0.999987113126941,0.9999998802378748,0.9999999996094882,0.9999999999995971
