legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,32616.056329103507,32077.420760687328,31351.107249315544,30797.168139330064,30057.990870434587,29071.371763915708,27753.91329271032,25993.652644589907,23640.17945222871,16286.088395256735,4996.735773037976,277.3937656016308,94.77239478706274,61.791563011124985,45.81985860201857,36.39617644148038
bravo    | p=0.55 | alpha=0.054657226562499994,32995.638481673115,32847.255949388804,31399.69446593409,28004.08401052262,19795.24595665535,8662.172093374274,2171.095351272826,658.6893026916183,419.244583604797,266.77759677174856,195.849210740019,154.70337196227504,127.84369490154343,108.93018478252432,94.89064081446278,84.05548918799093
bravo    | p=0.51 | alpha=0.20197070312499998,32999.99959470917,32993.624361896305,31449.985227673333,24342.35686859267,11335.763041058448,3127.889181781791,1230.0435855142807,891.793881646209,729.4103133857876,535.5848419440098,423.07586238929065,349.61008437769044,297.8820601651514,259.50154538783414,229.8589218636607,206.20305565157832
