legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,2965.355842790212,2916.902103307495,2851.74131308039,2802.161225825607,2736.1487593288807,2648.2977831166145,2531.4641291374223,2376.2846778976523,2170.7335871815617,1550.597007007821,685.9650002757933,199.2201415374635,94.75917861156874,61.79156300313471,45.81985860192198,36.396176441423755
bravo    | p=0.55 | alpha=0.054657226562499994,2999.627074179551,2987.4737251933884,2879.3838073874876,2656.3522002957343,2171.3899368418456,1481.7859211277914,902.5202061168582,580.1742394223584,417.74914458572346,266.7775850717909,195.84921073994573,154.70337196225174,127.84369490152011,108.93018478247437,94.89064081446278,84.05548918794098
bravo    | p=0.51 | alpha=0.20197070312499998,2999.999971101566,2999.673510653386,2946.480853709424,2707.569437234084,2162.5957935754695,1556.718920898932,1140.6741776291558,890.2778963487468,729.4031285555968,535.5848419410688,423.0758623892207,349.61008437768714,297.88206016514476,259.5015453878208,229.85892186370066,206.20305565157165
