legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,100.26819898069091,101.53173141352178,104.04276971327235,106.25413561213534,109.39981217583843,113.758681044877,119.63326009176383,127.2532382977595,136.53878438714978,156.43811877024245,166.25577758123083,156.2112685018418,133.92642110954188,115.54532203522645,106.07042243632007,102.08254745613517
bravo_without_replacement | p=0.55 | alpha=0.125875,167.79282872892102,246.49373464888748,297.1142524983364,313.33441627868456,322.251433558371,323.9377497665029,318.63696687588333,306.6748644938544,288.7263557974701,241.55371329107854,195.84917341469134,162.61348755779818,139.53867794866085,123.0512397629898,111.82274606919975,105.132346517109
bravo_without_replacement | p=0.52 | alpha=0.2789048004150391,288.4114703983991,362.7830506841222,383.70199586986433,386.6385350081661,384.98746070857777,378.7296724967894,367.66297712167716,351.638255442883,330.9567009870783,281.2515280871825,234.89420047677208,200.74512477747157,175.78134442573796,155.2607762033114,137.09742760526302,121.8823046203858
