legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,5495.439081083255,5468.86641871702,5406.328232513888,5345.055817727845,5250.979675806817,5110.398591395474,4905.782999224542,4616.132398625112,4219.594915613367,3065.528019919953,1649.9345241647952,604.1406162443586,200.7815786325467,119.78832672134361,106.17113254475487,102.08333724024733
bravo_without_replacement | p=0.55 | alpha=0.125875,5497.793392344057,5457.547211088279,5244.619177443948,4949.137074492929,4440.0710568041095,3699.67001077518,2802.8607877060504,1906.3393819226146,1170.4317999962254,398.0742893558072,208.22330143303253,163.01193225316197,139.54350171717252,123.05125993506977,111.82274609560406,105.13234651712037
bravo_without_replacement | p=0.52 | alpha=0.2789048004150391,5499.509815979135,5470.844848257954,5253.118501324093,4927.091200252066,4362.393546775827,3559.0040801425557,2624.547061153092,1738.4751133732302,1053.899355093625,393.67796968193113,242.52727641260736,200.95330575699978,175.78345616873943,155.26078353261323,137.0974276131491,121.88230462038938
