legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,0.6428885285823055,0.7273031088227205,0.8567398462024147,0.9252523577435753,0.9708588370074874,0.9918081696482685,0.9983803426176028,0.9997788089524536,0.9999794299905957,0.9999999464511884,0.9999999999739135,0.9999999999999967,1.0,1.0,1.0,0.9999999999999993
bravo_without_replacement | p=0.55 | alpha=1,0.7792364632291604,0.8688769299551642,0.9413999875640854,0.9711508267426275,0.9892345636640503,0.997071094081927,0.9994350012608558,0.9999242830047012,0.9999930616485981,0.9999999823176947,0.999999999991508,0.9999999999999997,1.0,0.9999999999999991,0.9999999999999993,1.0
bravo_without_replacement | p=0.52 | alpha=1,0.8064401979597978,0.9010113770620456,0.9614492747581084,0.9821452190954545,0.9936698892544209,0.9983480437247404,0.9996918404184049,0.9999598057423408,0.9999963970835756,0.9999999911184186,0.9999999999958357,0.9999999999999996,0.9999999999999997,0.9999999999999997,1.0,1.0
