legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,3.028847322288351,34.235184496595835,127.88379152587723,166.486366549369,180.20366169203382,172.5677325095078,153.6479672028712,131.1928166963992,108.63764211747527,67.29976754536479,35.41492133460129,16.896276064763228,9.033063260770579,5.939054598979585,4.447391898291825,3.5711629331269057
bravo_without_replacement | p=0.55 | alpha=1,6.1587958673368055,15.524016725798381,35.244066070347806,40.316520636097195,37.533823584028916,29.718893646806496,21.51461020373406,15.410511037319132,11.506854560751576,7.48062597038123,5.561718693489848,4.447877242049335,3.719206617752663,3.2044352684499375,2.8206858954242584,2.5229707028967847
bravo_without_replacement | p=0.52 | alpha=1,8.08850767050614,15.85221451244466,24.850008150091668,25.725664346576274,22.929197618761904,18.346386539392366,14.088462093889957,10.986875073659526,8.90047379413074,6.448153907436302,5.075579466806246,4.196358352187688,3.5829663753845105,3.129306222703436,2.7792845722129518,2.500483749863406
