,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,1,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,3,0.125,0.11137500000000002,0.11980799999999998,0.125,0.127449,0.129792,0.132023,0.134136,0.136125,0.137984,0.141288,0.144,0.146072,0.147456,0.14810399999999999,0.14796800000000002,0.147
bravo_without_replacement | p=0.7 | alpha=1,6,0.03125,0.024808781250000005,0.028707913728000002,0.03125,0.032486495202000004,0.033691926528,0.034860145058,0.035984932992,0.03706003125000001,0.038079168512,0.03992459788799999,0.041472,0.042674058368,0.04348654387199999,0.043869589631999995,0.043789058048,0.043218
bravo_without_replacement | p=0.7 | alpha=1,8,0.02734375,0.021490606757812506,0.0250792334327808,0.02734375,0.028414313028429304,0.029433267014860803,0.030392817468817303,0.0312853007432448,0.0321032520703125,0.0328394749247488,0.034039712159308795,0.03483648,0.035189028530252804,0.0350675489783808,0.034455175696972797,0.0333497466093568,0.031765230000000005
bravo_without_replacement | p=0.7 | alpha=1,11,0.01123046875,0.007864410790854495,0.009872562054233692,0.01123046875,0.011898806138098081,0.012552094232147815,0.013184095947967192,0.013788451044486479,0.014358752760805664,0.014888629783482914,0.015802323655140244,0.016482631680000002,0.016889004405119284,0.016990167364227246,0.016766833550394652,0.01621399886353515,0.015342606090000002
bravo_without_replacement | p=0.7 | alpha=1,13,0.0120849609375,0.008378161974039665,0.01060673727760592,0.0120849609375,0.0127990284233548,0.013485533448437625,0.01413615964187931,0.014742611856764941,0.015296753892245255,0.015790751282016034,0.016569354704209744,0.0170272751616,0.017127212797685403,0.0168495183265686,0.016195011627049886,0.015186454309470418,0.013868381765700004
bravo_without_replacement | p=0.7 | alpha=1,16,0.0057525634765625,0.0035533879472395735,0.004839202387553429,0.0057525634765625,0.0062118304224253644,0.006665338512293287,0.007107014374330672,0.007530536858335065,0.007929454798892633,0.008297316933196297,0.008914911336040826,0.0093371385249792,0.009527080281559398,0.00946141505590568,0.009133856997563122,0.008557173689559818,0.007763352010841704
bravo_without_replacement | p=0.7 | alpha=1,18,0.006744384765625,0.004124380631175313,0.005664469950583921,0.006744384765625,0.007279922533404048,0.007802031551824241,0.008302365178200856,0.00877240028837995,0.009203636156231933,0.009587807219247626,0.01018439471029304,0.010509110395011071,0.010526306743090125,0.01022302634233693,0.00961209315153208,0.008732330182736465,0.007645563221711692
bravo_without_replacement | p=0.7 | alpha=1,21,0.0034470558166503906,0.0018782025237729643,0.002774859892366611,0.0034470558166503906,0.003793666541104347,0.0041404885787056185,0.004481747584058445,0.004811270293245894,0.005122633654357559,0.00540933636504619,0.005883509570585842,0.006187631053482493,0.006286934868456268,0.006163648909170985,0.005820773807411636,0.005283161861646928,0.004595394315539487
bravo_without_replacement | p=0.7 | alpha=1,23,0.004235506057739258,0.00228472853482352,0.003404102460251225,0.004235506057739258,0.00465953301343738,0.00507940865633865,0.005487039711288381,0.005873924095466345,0.006231397911257808,0.006550910619275482,0.007044184638602032,0.007298819687267382,0.007279997497364059,0.00697970954477127,0.006419786105114687,0.005650277663505743,0.004743064823147706
bravo_without_replacement | p=0.7 | alpha=1,26,0.0022573918104171753,0.001084960551392606,0.0017389218588977054,0.0022573918104171753,0.0025320393474127273,0.0028109473054189764,0.003088725583935401,0.0033594277582882927,0.003616720951875438,0.00385409157394296,0.0042435334841771965,0.004481328202282874,0.004534086806156682,0.004388250629624651,0.004053955447079704,0.0035647511590893685,0.0029728159321460736
bravo_without_replacement | p=0.7 | alpha=1,28,0.002857055515050888,0.001359442604308945,0.0021973355047434267,0.002857055515050888,0.0032033797933032604,0.003551967723308336,0.003895155305257277,0.004224629460405062,0.0045317081285263195,0.0048076678780847905,0.005233312185639147,0.005444897629273527,0.00540800198109825,0.005118534371176005,0.004605465671154607,0.003926990361214158,0.0031605236169362817
bravo_without_replacement | p=0.7 | alpha=1,31,0.0015653660520911217,0.0006636449780499538,0.0011539032868632007,0.0015653660520911217,0.0017895015664126377,0.002020710761011319,0.0022540398733030906,0.0024838261409596495,0.002703877689893177,0.002907705430986882,0.00324092618088249,0.0034366826461577206,0.0034625100015465552,0.003308226922076789,0.00298969962163747,0.0025469173853569713,0.0020364023689594664
bravo_without_replacement | p=0.7 | alpha=1,33,0.002021980471909046,0.0008486567165960285,0.001488109977559064,0.002021980471909046,0.002310571308235938,0.0026059721637472096,0.002901057648511364,0.0031878202284217273,0.003457667937342961,0.0037017931569075318,0.00407912919168519,0.0042615904323598484,0.004214900820127415,0.003938209391071214,0.0034663422943083644,0.002863484166836111,0.0022095504669257804
bravo_without_replacement | p=0.7 | alpha=1,36,0.0011297392920823768,0.0004224847463807305,0.0007969152005445844,0.0011297392920823768,0.0013162763315007452,0.0015118508931042812,0.0017119742176261667,0.0019113069421863942,0.002103838698277206,0.0022831378955428146,0.002576107615851148,0.002742997833707573,0.0027519820647547775,0.0025956881591155667,0.002294718928862583,0.0018938860869537907,0.0014518191612852866
bravo_without_replacement | p=0.7 | alpha=1,38,0.0014811634900979698,0.000548366597488088,0.0010431372346614007,0.0014811634900979698,0.0017250356879495463,0.0019789658407512556,0.0022364320294942803,0.0024898133129115747,0.002730689991818976,0.002950241732748623,0.0032909860510398157,0.0034524028174040557,0.0034002092251911153,0.003136315517048547,0.0027004560076368503,0.0021612126488391,0.0015988825942697615
