legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.018798828125962404,210.63456137688428,385.66925903906235,528.3790200193158,566.4798683180193,576.9564323952653,560.8312863050127,519.9466749820962,459.395212369888,390.33441348391983,274.65157944007046,205.19034169727368,162.70318999521484,134.39756290081732,114.30149284136611,99.34205897500719,87.79099315681498
bayesian | a=500 | b=500 | critical_value=0.062500000000875,376.2297858813906,580.321879238627,659.2349265124732,668.4249639589647,658.1868973689333,628.2193456312548,578.6823445635165,513.7452974950681,443.780051004338,329.35953922649816,257.97391716880804,211.74676194071083,179.4905233173614,155.72689303234262,137.50410000648412,123.10162409970778
bayesian | a=1000 | b=1000 | critical_value=0.10058593750079882,439.7086758501751,637.2905800710963,697.1898380273137,699.9735292396147,685.3233744784236,652.3964639290298,600.9474499990507,534.9477520729372,464.59334075247085,349.7556048148612,277.0897009608345,229.26576300914184,195.4572141569793,170.25230236961823,150.74701651484858,135.28364341375516
