legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.018798828125962404,7.4712906120067e-05,0.003947507038442564,0.04962154452238168,0.13990727508878964,0.3136451373050053,0.5511714854814501,0.7752668202151998,0.9183650047857452,0.9793338543449938,0.9995997968223904,0.999998633035654,0.9999999992851178,0.9999999999999508,1.0,1.0,1.0000000000000002
bayesian | a=500 | b=500 | critical_value=0.062500000000875,9.512872069116044e-06,0.002517673939376369,0.04998977204706005,0.15064949976909228,0.3411696295532817,0.5889105784942246,0.8068318823599923,0.9349976076874944,0.9848997108132876,0.9997582829636464,0.9999993277895944,0.9999999997164916,0.9999999999999856,1.0,0.9999999999999988,1.0000000000000004
bayesian | a=1000 | b=1000 | critical_value=0.10058593750079882,5.178517186239282e-06,0.002243890318449362,0.04992650991037224,0.1530841447299166,0.3479540098588457,0.5984263419358237,0.8147627216053546,0.9390949440021208,0.9862288061588494,0.9997929984172629,0.9999994641992386,0.9999999997911028,0.99999999999999,0.9999999999999996,0.9999999999999994,1.000000000000001
