legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.04392578125,139.0,599.0,1894.0,1964.0,1977.0,1975.0,1952.0,1859.0,1559.0,903.0,578.0,398.0,292.0,222.0,176.0,139.0
