legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.04392578125,1989.8272555560454,1971.4245593036835,1918.3935589406228,1829.6833128507549,1633.449427013145,1311.1524363178753,948.3626569069806,656.9493919288814,465.50502969356796,266.1289458894962,172.6492621454684,121.39698663978874,90.23853216553498,69.86383889139258,55.79268409835192,45.649109932198826
