legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.08471365737915038,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,455.0,315.0,225.0,165.0,125.0
bravo    | p=0.55 | alpha=0.19221484374999998,500.0,500.0,500.0,500.0,500.0,500.0,500.0,480.0,430.0,340.0,260.0,205.0,165.0,140.0,115.0,100.0
bravo    | p=0.52 | alpha=0.420501953125,500.0,500.0,500.0,500.0,500.0,500.0,485.0,445.0,395.0,310.0,250.0,205.0,170.0,145.0,125.0,110.0
