legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,1.844877924374578e-12,1.1702006803318697e-08,1.43041206794349e-06,1.1729312885439174e-05,7.912577915470759e-05,0.0004405906850888812,0.0020345406910316087,0.007854174588860629,0.02568339617773769,0.17844650973841245,0.6574450923578276,0.9804433028188094,0.9999516656262554,0.999999997240792,0.9999999999999974,1.0
bravo    | p=0.55 | alpha=0.2229153137207031,1.8191900361775894e-05,0.003064895564781142,0.045099461586404196,0.14478744628251017,0.3718116188235653,0.6852496446234374,0.9102843776367479,0.9872573732172804,0.9991717781097912,0.9999997272772572,0.999999999997633,0.999999999999999,0.9999999999999996,0.9999999999999993,1.0,0.9999999999999998
bravo    | p=0.51 | alpha=0.3134618835449219,1.742897896895729e-07,0.0005214982425922347,0.0508077360891875,0.22809883507366416,0.5664589710749162,0.8625487599556055,0.9785306249553869,0.9984765034431775,0.999953293235189,0.9999999969065458,0.999999999999995,1.0,0.9999999999999989,0.9999999999999993,0.9999999999999992,1.0000000000000002
