legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.033691406250932615,0.0002711113152190839,0.007443808141044702,0.04986037543088228,0.10946454693115472,0.2113366681772068,0.3572941771678963,0.5307999033496048,0.7005738664823741,0.8364303822710231,0.9713636265779128,0.9977435840661876,0.9999266122415444,0.999999091135498,0.9999999960667364,0.9999999999946108,0.999999999999998
bayesian | a=500 | b=500 | critical_value=0.10595703125078806,0.00011103194702365232,0.006164828173099443,0.049571523737433634,0.11293140266978742,0.2213605713312432,0.3746827480760589,0.5527946914869388,0.7219511814691207,0.8527060898731353,0.9760094739158626,0.998258871448933,0.9999481926308428,0.9999994160072418,0.9999999977098076,0.9999999999971684,0.9999999999999992
bayesian | a=1000 | b=1000 | critical_value=0.15234375000069533,9.236322033855466e-05,0.0059673433730285455,0.04987071976218653,0.11456286052969344,0.2253247580603712,0.381333824697076,0.5611915799788074,0.7301675589924553,0.8590125435097994,0.9778291356342932,0.9984605091885992,0.9999565252630236,0.9999995383315742,0.9999999983064832,0.9999999999980552,0.9999999999999996
