legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.0029296875009941405,499.6548776747785,497.4745531006627,488.0565870584942,454.64757054698754,401.24447756838873,345.92250851143797,295.5790451445108,252.22261919771145,215.86152532162188,160.9628384111291,123.869740974424,98.76702725467571,81.66614359620323,70.0167737277842,62.1768335201669,57.03869853574717
