legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,9.791465174883383e-05,0.0009138865505224817,0.00339087038729997,0.0062439376673528914,0.011214129821358023,0.01973647329534273,0.03421757394478,0.05874863330583548,0.10033675838563898,0.2898784668148438,0.713101613147006,0.9822483163112432,0.9999467341706942,0.9999999960107043,0.9999999999999941,0.9999999999999988
bravo_without_replacement | p=0.55 | alpha=0.05,2.3429689001959286e-05,0.001592622568304875,0.026879755790338605,0.10033780995144016,0.2958287839100202,0.6088309324031494,0.87162491441092,0.9783547992566185,0.9982905996777588,0.9999991272425897,0.9999999999877179,0.9999999999999993,1.0,1.0,0.9999999999999993,1.0
bravo_without_replacement | p=0.51 | alpha=0.05,1.0866564881798337e-15,3.6060786671812144e-08,0.00018518426918613128,0.004210906466763208,0.044179564172976055,0.22074805020772598,0.5668421139185464,0.8664901662089312,0.980081293262545,0.9999624797733169,0.9999999980154956,0.9999999999999973,1.0,1.0,1.0,1.0
