legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,47.0,60.0,72.0,82.0,92.0,102.0,120.0,135.0,148.0,168.0,178.0,173.0,155.0,125.0,95.0,72.0
bravo_without_replacement | p=0.55 | alpha=0.05,227.0,235.0,238.0,240.0,240.0,240.0,240.0,240.0,238.0,233.0,227.0,210.0,185.0,158.0,135.0,118.0
bravo_without_replacement | p=0.51 | alpha=0.05,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0
