,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | min_stop=150 | alpha=0.0722177734375,150,0.012444773915374236,0.000240849314348087,0.0030667884669071488,0.012444773915374236,0.0230362290689919,0.040373820857436175,0.06708408579372796,0.10581834899411516,0.1586929852440243,0.22662541047563833,0.40211821407622816,0.6020598354644671,0.7796703337167269,0.9016280540008044,0.9656064015007214,0.9908577802558658,0.9982105373134046
max_sprt | min_stop=150 | alpha=0.0722177734375,153,0.0007983304531581025,1.793999891436202e-05,0.00021251121544949022,0.0007983304531581025,0.0014069828913371443,0.0023288303711862723,0.0036211780275850485,0.005290271759930605,0.00726119439440548,0.009361770137273642,0.012877733591658638,0.013703616472589782,0.011194663622961943,0.006944426846023499,0.003223819526139279,0.0010989193605055077,0.0002684443649950069
max_sprt | min_stop=150 | alpha=0.0722177734375,155,0.0008776795665631537,1.9488890218920905e-05,0.00023312035511510412,0.0008776795665631537,0.001546551753781527,0.0025572065873218615,0.003968797793796226,0.005782224287706395,0.007907815148639013,0.010149799647021037,0.013799970096950517,0.01446157117721141,0.011589415499621914,0.007024083918726638,0.00317202883093744,0.001046891605582381,0.0002463332117602012
max_sprt | min_stop=150 | alpha=0.0722177734375,157,0.0008925852349252095,1.958429377478727e-05,0.00023655828710712743,0.0008925852349252095,0.0015725354858279023,0.002597489246083986,0.004023716523906371,0.005846153360479679,0.007966397407219222,0.010179169610585672,0.013679429229538999,0.01411696056378591,0.011098140553880215,0.006571616619980821,0.002886834349552451,0.0009224498933705621,0.00020906485074250104
max_sprt | min_stop=150 | alpha=0.0722177734375,159,0.0008953421994494627,1.9411095670946867e-05,0.00023676690225049485,0.0008953421994494627,0.0015771101682891646,0.0026023572266262794,0.0040236510729573394,0.005830006188691216,0.007915706101210413,0.010069034675846156,0.013374394975721434,0.013591818538862165,0.010481955392221276,0.0060638601252119735,0.002591135383763652,0.0008015934818949179,0.00017498208122258976
max_sprt | min_stop=150 | alpha=0.0722177734375,162,0.000445226098769724,8.546184453510821e-06,0.00011259291921753538,0.000445226098769724,0.0008004093717414003,0.001346246182334187,0.0021190449114857884,0.003121839512801528,0.0043044294036180646,0.005553447472531648,0.007560333987885044,0.007835778927671651,0.0061318810169884485,0.003580911606987348,0.0015363186572134521,0.0004744809284629244,0.000102775389065344
max_sprt | min_stop=150 | alpha=0.0722177734375,164,0.0005568545111391895,1.0561036975836412e-05,0.00014050968342253542,0.0005568545111391895,0.001000919303760106,0.001681766710575724,0.0026421851327795135,0.0038818684383458307,0.005333044808277756,0.0068496733546377425,0.009216712275379896,0.009406787797209982,0.007221028674303777,0.00411974653561178,0.0017192219803120368,0.0005140321110786457,0.0001072343498219585
max_sprt | min_stop=150 | alpha=0.0722177734375,166,0.0006132610130159231,1.1491560284497519e-05,0.0001543985143252403,0.0006132610130159231,0.0011021187469042006,0.0018499035001871165,0.0029008662471548593,0.004250220265433111,0.005818003154494486,0.0074389989372785304,0.009893369749520606,0.009943241119922659,0.007487289070537082,0.00417309786409616,0.0016938806716138505,0.000490285119594026,9.850307687541215e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,168,0.0006493091293521358,1.2021249738929234e-05,0.00016311042418205393,0.0006493091293521358,0.0011667026710782567,0.001956295720887694,0.0030619182717863238,0.0044738611328943466,0.006101994302198305,0.007767059303496488,0.01020952776259997,0.010104203412318392,0.007463290346275625,0.004063664360869128,0.0016043306251522958,0.000449525286002501,8.69754537505775e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,170,0.0006754276082010257,1.235483712596797e-05,0.0001692936472267903,0.0006754276082010257,0.0012134253936256928,0.002032547251877277,0.0031752616546530904,0.004626713447336721,0.006287635706327835,0.007967367238535649,0.010350917976789149,0.010087470174728434,0.007308611174871004,0.003887468157413391,0.001492738346796041,0.00040487878545679553,7.543851821944681e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,172,0.000695917232348045,1.2576840269248476e-05,0.0001740404852378578,0.000695917232348045,0.0012500212257809343,0.002091692538678651,0.0032614882107792394,0.004739276863094726,0.0064172802513986086,0.00809504877642168,0.010394275012473444,0.009974676911528714,0.007088730553558985,0.0036832899540256998,0.001375569503992862,0.0003611533594710243,6.479915918730558e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,175,0.00035422936419234285,5.665457406100987e-06,8.470482272095157e-05,0.00035422936419234285,0.0006494295646819704,0.0011077609543595486,0.0017585285549054986,0.0025982898845604966,0.003572960398657383,0.004571513311251941,0.006016541079580988,0.005888405219211649,0.004246296307682775,0.0022271728248670314,0.0008350574410286043,0.00021885281582123588,3.895795628881349e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,177,0.0004500629554054547,7.1113096155292895e-06,0.00010737871298845251,0.0004500629554054547,0.0008249922463871415,0.0014057871310186397,0.0022274300846327017,0.003282061618336672,0.004496887378128027,0.005727756547117325,0.007450394940260822,0.007180012583906179,0.005078614193439663,0.0026020213399941807,0.0009488233825252809,0.00024069464701258236,4.125645536780185e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,179,0.0005026038959117764,7.845554963919351e-06,0.00011964410709177517,0.0005026038959117764,0.0009211524133136509,0.001568037773777577,0.0024798276838245356,0.00364390988702985,0.00497457832069485,0.006307654850763438,0.008108979522353755,0.007694873249572741,0.005338528571405803,0.0026717765670106973,0.0009474923131111159,0.00023264229033993737,3.839543210668411e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,181,0.0005386249135920075,8.306180173645543e-06,0.00012792977069441623,0.0005386249135920075,0.0009870088947447455,0.001678421574678839,0.002649389561293049,0.003882347657259577,0.005280865576342859,0.006665829841986163,0.008469382152662944,0.00791353620835987,0.005384971929363067,0.002632484687718574,0.0009078861094382119,0.00021575600390528755,3.428491966218233e-05
max_sprt | min_stop=150 | alpha=0.0722177734375,183,0.0005661787910160978,8.625438541261424e-06,0.00013417070066451536,0.0005661787910160978,0.0010373305117174516,0.0017621859327807455,0.0027763588515650073,0.004057193120717407,0.00549866289233261,0.0069094267864945325,0.008676297379570133,0.007982356588589095,0.005327572626901227,0.0025439380594567216,0.0008532001416729818,0.00019624002864685014,3.002348547320772e-05
