legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | min_stop=150 | alpha=0.0722177734375,150.0,150.0,153.0,155.0,157.0,159.0,157.0,153.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
