legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,19.0,24.0,27.0,32.0,32.0,37.0,42.0,47.0,52.0,65.0,72.0,67.0,55.0,42.0,35.0,30.0
bravo_without_replacement | p=0.55 | alpha=0.05,181.0,252.0,296.0,309.0,315.0,315.0,309.0,296.0,275.0,225.0,179.0,145.0,122.0,105.0,93.0,82.0
bravo_without_replacement | p=0.51 | alpha=0.05,484.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,484.0,482.0,480.0,472.0,460.0,438.0,404.0,368.0
