legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.015624738216400149,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1560.0,1002.0,699.0,394.0,252.0,177.0,129.0,99.0,78.0,63.0
