legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=1e-12,0.0006808086624373245,0.0972539913598391,0.4873874909113032,0.7260985557308931,0.8914189367458323,0.9691135793491878,0.9938406445268904,0.9991534507833832,0.9999208889747648,0.9999997926356607,0.99999999989852,0.9999999999999926,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0
bayesian | a=500 | b=500 | critical_value=1e-12,0.0006808086624347708,0.0972539913596795,0.4873874909109643,0.7260985557306213,0.8914189367456867,0.9691135793491356,0.9938406445268768,0.999153450783382,0.9999208889747644,0.99999979263566,0.9999999998985184,0.9999999999999916,1.0,0.9999999999999998,1.0,0.9999999999999996
bayesian | a=1000 | b=1000 | critical_value=1e-12,0.0006808086624344871,0.09725399135966108,0.4873874909109243,0.7260985557305893,0.8914189367456693,0.9691135793491288,0.9938406445268756,0.9991534507833812,0.9999208889747648,0.99999979263566,0.9999999998985196,0.9999999999999916,1.0000000000000009,1.0,1.0,1.0
