legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | min_stop=50 | alpha=0.2585546875,497.29362629103804,489.93008394303627,478.1920075420398,468.82594095690376,456.26162407615266,439.7434856983635,418.46483134096445,391.6237217014106,358.52083492506335,272.44162124730065,168.85164935718683,99.67977809521466,72.78470400574837,60.82263073568213,55.07990661196333,52.28056427722646
bravo    | p=0.55 | min_stop=50 | alpha=0.17953222656249998,499.4523200121619,495.3489781947656,481.9098686433558,465.2593882290414,435.08488351876474,384.09984590330106,310.84603883292783,243.77532701179675,198.19669851024733,142.24502533878214,110.21446174172199,90.05693184187062,76.6093902179279,67.36270836219953,60.96328233897513,56.60070185278399
