,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,60,0.025248809945624503,0.0030921055497812023,0.01168012684773652,0.025248809945624503,0.03592274474561114,0.050035333981459734,0.06826007903560928,0.09125046910875129,0.11958359347128031,0.15369617005857722,0.23991678459444382,0.348321460640572,0.47221944986390346,0.600588138517289,0.7206830919775694,0.8216009793468037,0.8972499036991273
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,80,0.0056661967170702435,0.0004463679661302234,0.0022618572346604715,0.0056661967170702435,0.008552238597104788,0.012512513954269095,0.01775077288865738,0.024423007070554534,0.032595812385301584,0.042203409661088084,0.06459666895530339,0.08752501316366286,0.10480110090408218,0.11056940495365794,0.10234805072325596,0.08263683791968658,0.05775733530524656
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,100,0.002465376927499681,0.00011559373037248413,0.0008205217403802469,0.002465376927499681,0.004024400712059458,0.006315351088299488,0.009530604675822734,0.013835007672801707,0.01932169094310488,0.025962710334201628,0.04174588616169797,0.05744443974747792,0.06746421093213374,0.06732859086839767,0.05674693770332577,0.040059535391795395,0.023432151537792562
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,120,0.001194457180504285,3.3119068624035666e-05,0.0003306480881272271,0.001194457180504285,0.0021111013433278017,0.0035572038599187184,0.0057165786599556795,0.008764154252201773,0.012820393823866025,0.017895090407328656,0.030281501072855387,0.0423894898406277,0.048907086931105945,0.046240102195271165,0.03553817995824324,0.021965207651416758,0.010766887014933795
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,140,0.0006105480154144713,9.961198967666121e-06,0.00014032287975287633,0.0006105480154144713,0.0011692933961478624,0.0021171109299377338,0.0036254825261407744,0.005873793904956903,0.009004803587956392,0.013063144344937381,0.023282137399749485,0.033174332951897006,0.03761443221983602,0.03369511584509834,0.023610637252628203,0.01277114602546395,0.005241985450596148
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,160,0.00032269775678756116,3.083295992145298e-06,6.147437627522472e-05,0.00032269775678756116,0.0006701631648492229,0.0013046898080530777,0.0023822177505414955,0.004080770654861425,0.006559377794269272,0.009893500698814449,0.01858314939220026,0.026961728520807613,0.030045095876697233,0.02549553905399027,0.016279830609122078,0.00769995283937889,0.002643213530216686
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,180,0.00017452534042666936,9.720189659701795e-07,2.7512871549520488e-05,0.00017452534042666936,0.00039330692076868304,0.0008238380377937653,0.0016047780051456728,0.002908044100438575,0.004903143992549021,0.007691927061455456,0.015234575763771224,0.02251241273588257,0.024655509026559875,0.019812820154945846,0.011521275483317045,0.004760175412110965,0.0013646979910867155
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,200,9.597110233523749e-05,3.101144656184639e-07,1.2499383378402057e-05,9.597110233523749e-05,0.00023485926954416487,0.0005296339476807629,0.0011012641615475857,0.0021121085853681187,0.0037370303511898876,0.006099778966925722,0.012745400965591219,0.01918695075573272,0.02065076361473533,0.015709025272342164,0.00831316841660902,0.0029971387519420033,0.000716539720356332
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,220,5.343091303028722e-05,9.97000094040385e-08,5.73983878651387e-06,5.343091303028722e-05,0.00014208893358274086,0.00034519192591314564,0.0007665880318024268,0.0015568179708336267,0.0028917904995310346,0.004912842433530974,0.010834989715870423,0.016619979003058765,0.017577595241148457,0.012652543825450538,0.006088841613252311,0.0019133938941366434,0.00038087391979872156
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,240,3.0026273998476926e-05,3.220049700085892e-08,2.6561360311368765e-06,3.0026273998476926e-05,8.683159840046175e-05,0.00022739780358270293,0.0005396565255408883,0.0011610663741271374,0.0022650949482705303,0.004006654562077044,0.009331319958167798,0.014587413751755946,0.015158611316497733,0.010320426513295032,0.00451291906894082,0.0012346732445711194,0.00020430344669559848
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,260,1.6993886280624975e-05,1.0423851021531247e-08,1.235831339666115e-06,1.6993886280624975e-05,5.3479665373073513e-05,0.00015107174532176098,0.00038334508940733396,0.0008741929089735738,0.001791923674395145,0.003301381180901645,0.008123265972942611,0.012944341693857104,0.013214826451011675,0.00850602640553673,0.0033770949083643475,0.0008034239860512294,0.00011033209244345765
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,280,9.669836719322942e-06,3.3761443455969954e-09,5.771268983162195e-07,9.669836719322942e-06,3.313971661369119e-05,0.00010104389686513418,0.00027430904198375353,0.0006633624736249226,0.0014293208104462479,0.002743712035666135,0.007136016460576211,0.011593066652522393,0.011625850975600543,0.007071610517156737,0.0025470453079406634,0.0005262791431209075,5.987953225428696e-05
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,300,5.5244900022562225e-06,1.0925142160628589e-09,2.7014048563568427e-07,5.5244900022562225e-06,2.063350512929656e-05,6.794924327507472e-05,0.00019746421711618831,0.0005066525665554978,0.0011479975129641703,0.0022968651597658216,0.0063174893407171705,0.010465461509655395,0.010307928318513519,0.005922288476688395,0.0019335144169470933,0.00034654969423804187,3.261302074865766e-05
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,320,3.1654684123382154e-06,3.5281417885912515e-10,1.2659936321076827e-07,3.1654684123382154e-06,1.289410289050573e-05,4.589230059515929e-05,0.0001428467738083391,0.00038906597354807995,0.0009274551761171531,0.001934762563939094,0.005630398970472239,0.009512664266116095,0.009201128113285535,0.004990863069852713,0.0014757198529043068,0.00022914567792182885,1.7805145138934955e-05
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,340,1.817472142340231e-06,1.1359559748859753e-10,5.934700879702297e-08,1.817472142340231e-06,8.080128117371596e-06,3.110241786188447e-05,0.00010375464342663589,0.0003001329430738639,0.0007530284655640543,0.001638484411021341,0.005047412374520363,0.008698785007426615,0.008261534884025095,0.004228627912115184,0.0011314167049376025,0.0001520063645077844,9.735010266049184e-06
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,360,1.0448582594444768e-06,3.643518195275296e-11,2.780724014186756e-08,1.0448582594444768e-06,5.073810073223105e-06,2.1136396239718597e-05,7.5611194565397e-05,0.00023241835887080403,0.0006140268755717605,0.0013940299856201256,0.004548079609500618,0.007996915896497092,0.007456302210999846,0.003599567334874613,0.0008707359926868818,0.00010108574119130752,5.326296912514596e-06
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,380,6.010805129329592e-07,1.163378328471844e-11,1.3014414293973976e-08,6.010805129329592e-07,3.190574940465553e-06,1.4394075127352115e-05,5.5251339891932386e-05,0.00018056472877789133,0.0005025305683502592,0.0011908592649368024,0.004116826095574163,0.007386519774931128,0.0067604203310571275,0.0030765842536090568,0.0006722491387637227,6.734754521508779e-05,2.914243138437786e-06
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,400,3.45826791917488e-07,3.695700028193397e-12,6.080705890657248e-09,3.45826791917488e-07,2.008129846345331e-06,9.818059727363204e-06,4.0462618165989717e-05,0.0001406631048167502,0.0004125894097196695,0.0010209171700437537,0.0037416033272760054,0.0068516736736248945,0.006154545078353472,0.0026389797883366504,0.0005203899910288612,4.492867604680879e-05,1.593644887951663e-06
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=0.4920093536376953,420,6.582491611768298e-08,3.1549429606445666e-13,8.660433235925684e-10,6.582491611768298e-08,4.353601961627763e-07,2.4009272445725963e-06,1.1053788098224607e-05,4.251794270651955e-05,0.00013667436405923118,0.0003670934818623823,0.0015400181800263018,0.003104198652219849,0.002947898849482932,0.0012811503796150646,0.0002448552416505484,1.9524924135954798e-05,6.067849418704298e-07
