,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,500,0.011011007416314864,6.876239934563782e-06,0.0011125614111644991,0.011011007416314864,0.025120894712727278,0.04638821718820806,0.06944866403086053,0.08441270936436844,0.0833968457140061,0.06703844315091469,0.023409738742134874,0.0036119948770617295,0.00024624965056916726,7.336611762493908e-06,9.266316310264248e-08,4.692061914509881e-10,8.7676401052176e-13
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,400,0.014582029184129876,2.855069991669223e-05,0.0020097386732650375,0.014582029184129876,0.030614444387758528,0.05457164227429174,0.08272606233347435,0.10680429191624716,0.11759691234824954,0.11056693767524271,0.061168074079783315,0.018257999184797365,0.002961892480647464,0.000261132461130427,1.2331561975711769e-05,3.013150301304091e-07,3.60209582140178e-09
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,300,0.017378601651092538,0.00010330911540554678,0.003250429937023844,0.017378601651092538,0.0335261234202895,0.057441065441593,0.08752901889884045,0.11878385245993758,0.143749552488261,0.1553341216746716,0.12983020414862323,0.07015356924749012,0.02479671434643361,0.00578597460033752,0.0008921457505088568,8.974392310746292e-05,5.719299218152892e-06
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,200,0.030954476379061683,0.0006452715167347613,0.008357739039488108,0.030954476379061683,0.05310761920291624,0.08455694829100056,0.12511229451143302,0.17227250764271615,0.22106913515343365,0.2647933301508269,0.31105193800565956,0.2835391035186111,0.20408591527685485,0.11803233711021661,0.055568859865776296,0.021377468730640153,0.006668358208294473
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,100,0.04272072399165788,0.0031254632873909194,0.016816510274029712,0.04272072399165788,0.06451285208598709,0.0940933129920069,0.13267206773523407,0.18101893604337957,0.23923759551340026,0.30659481041083275,0.46134764882119794,0.623640198127389,0.767889797664618,0.875913042674252,0.9435265696097747,0.9785324855614881,0.9933259188895144
