legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.023437500000953126,543.0,728.0,741.0,743.0,743.0,743.0,741.0,734.0,726.0,636.0,466.0,348.0,271.0,220.0,183.0,155.0
bayesian | a=500 | b=500 | critical_value=0.08007812500083983,706.0,742.0,744.0,746.0,744.0,744.0,742.0,738.0,726.0,633.0,479.0,369.0,300.0,249.0,213.0,184.0
bayesian | a=1000 | b=1000 | critical_value=0.125976562500748,725.0,745.0,747.0,747.0,745.0,745.0,743.0,739.0,727.0,635.0,484.0,381.0,308.0,260.0,221.0,193.0
