legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.023437500000953126,0.00013012795803482086,0.005261112028996905,0.04916972677260481,0.1229367103786385,0.2578965486690674,0.44990900819083746,0.6584384697053101,0.8290297756549406,0.9330858786621253,0.9955266190265968,0.9999116223420211,0.9999995387201268,0.9999999994286535,0.9999999999998525,0.9999999999999998,1.0
bayesian | a=500 | b=500 | critical_value=0.08007812500083983,2.87339444464083e-05,0.003848591758692903,0.049554118968332665,0.13092921826661455,0.2788838450116893,0.4826371192787871,0.6930991733590471,0.8548977865397345,0.9468563890774246,0.9969526576856877,0.9999493510736831,0.9999997805915507,0.9999999997768377,0.9999999999999539,0.9999999999999999,1.0000000000000007
bayesian | a=1000 | b=1000 | critical_value=0.125976562500748,2.0056719459419543e-05,0.003620619947907342,0.04979895390798458,0.13300537098301057,0.2840444899777707,0.49046518391026955,0.7011622443137169,0.8607256067346823,0.9498469282378146,0.9972368774286231,0.9999561580014067,0.9999998196415538,0.9999999998266194,0.9999999999999669,0.9999999999999994,1.0000000000000007
