legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.023437500000953126,337.0,590.0,671.0,683.0,687.0,681.0,664.0,636.0,582.0,429.0,308.0,237.0,189.0,157.0,134.0,115.0
bayesian | a=500 | b=500 | critical_value=0.08007812500083983,530.0,684.0,706.0,708.0,706.0,698.0,680.0,647.0,592.0,448.0,343.0,272.0,225.0,190.0,166.0,146.0
bayesian | a=1000 | b=1000 | critical_value=0.125976562500748,584.0,701.0,713.0,713.0,709.0,701.0,685.0,653.0,598.0,457.0,350.0,284.0,236.0,201.0,175.0,155.0
