,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,10,0.010133187128853485,0.004178988706335493,0.007203612179597225,0.010133187128853485,0.011945736704290557,0.014028362296218901,0.016412853034340563,0.019133593161604984,0.02222763286772072,0.025734741773251253,0.03416101590830145,0.044785575045121644,0.0580243265674991,0.07433235168184053,0.09419730831683838,0.11812905742465812,0.1466446492473839
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,11,0.010133187128853485,0.004178988706335493,0.007203612179597225,0.010133187128853485,0.011945736704290557,0.014028362296218901,0.016412853034340563,0.019133593161604984,0.02222763286772072,0.025734741773251253,0.03416101590830145,0.044785575045121644,0.0580243265674991,0.07433235168184053,0.09419730831683838,0.11812905742465812,0.1466446492473839
truncated_bayesian | a=1 | b=1 | critical_value=0.1841717287683487,12,0.010133187128853485,0.004178988706335493,0.007203612179597225,0.010133187128853485,0.011945736704290557,0.014028362296218901,0.016412853034340563,0.019133593161604984,0.02222763286772072,0.025734741773251253,0.03416101590830145,0.044785575045121644,0.0580243265674991,0.07433235168184053,0.09419730831683838,0.11812905742465812,0.1466446492473839
