legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.018798828125962404,187.0,335.0,510.0,564.0,578.0,553.0,497.0,425.0,352.0,247.0,189.0,151.0,125.0,108.0,96.0,85.0
bayesian | a=500 | b=500 | critical_value=0.062500000000875,349.0,569.0,670.0,683.0,668.0,632.0,567.0,490.0,414.0,311.0,244.0,203.0,172.0,152.0,133.0,119.0
bayesian | a=1000 | b=1000 | critical_value=0.10058593750079882,415.0,637.0,715.0,717.0,699.0,657.0,590.0,514.0,439.0,332.0,263.0,221.0,191.0,165.0,146.0,132.0
