legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=300 | alpha=1,1999.9998633405735,1999.973126828923,1999.5024922077826,1998.201537224661,1994.1966599751577,1983.2547390400955,1956.722278139199,1899.6623465838404,1791.0534293060875,1344.103138679539,708.4888261478984,372.94570423884636,309.47555981334955,301.0203064135823,300.0753810198137,300.0033708805968
bravo_without_replacement | p=0.55 | min_stop=300 | alpha=0.05953515625,1999.9335392552841,1994.1519513070386,1930.5007899649709,1803.3410514604254,1544.5944186214085,1175.3654794419435,821.7545909097425,582.7390392537752,450.2345818045307,340.9446903293433,309.24327668189244,301.52351369266904,300.16814932350064,300.01157868492567,300.0004656214258,300.0000102112809
bravo_without_replacement | p=0.51 | min_stop=300 | alpha=0.22733593749999997,1999.999905128811,1999.5900264721192,1968.9466795206404,1862.0223941499178,1616.9522803658492,1286.6719659859818,995.1136053882999,790.9597804410795,653.6015355996784,486.21237441430344,392.0986275133585,338.9507738488338,312.806672166321,302.98230038787773,300.45128830757096,300.0409463834626
