legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=300 | alpha=1,8.060683741961899e-08,1.5873626516453546e-05,0.00029435219179597266,0.001065326645586602,0.00344302580320619,0.0099559332025944,0.025808519799416167,0.06010242160752458,0.12603092019411702,0.4077808123587436,0.8285866197799419,0.9932489953720208,0.9999874235351498,0.9999999994130634,1.0,1.0000000000000002
bravo_without_replacement | p=0.55 | min_stop=300 | alpha=0.05953515625,4.013199731348728e-05,0.0037119583074601706,0.04956679518467814,0.15421664211814723,0.38276397373265086,0.689284756093868,0.9090499232757958,0.9863908176988929,0.9990453122846323,0.9999996110927629,0.9999999999955598,1.0,1.0,0.9999999999999998,1.0000000000000016,1.000000000000001
bravo_without_replacement | p=0.51 | min_stop=300 | alpha=0.22733593749999997,7.057944054334311e-08,0.0004894802139811892,0.049982038556390385,0.22213525542183377,0.5531742057021961,0.8519483879598022,0.97530069569664,0.998091579337904,0.9999352380339152,0.9999999945294076,0.9999999999999881,1.0,1.0000000000000004,0.9999999999999997,1.0000000000000022,1.0000000000000004
