,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,2000,0.014286717403436079,2.5318944805203972e-11,6.258983826508343e-05,0.014286717403436079,0.0603845768935995,0.111594591306053,0.09218276532859121,0.035023527014678965,0.006335591036357516,0.0005652452361047057,5.90169931819899e-07,4.0868152564320595e-11,1.6447063319279212e-16,3.198927323825094e-23,2.4042635512463497e-31,5.301215660939411e-41,2.4334364395904065e-52
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,1500,0.020556323781544223,2.802593171364299e-09,0.0002472129840252643,0.020556323781544223,0.07500589470494134,0.1516372691748327,0.17339735691155295,0.11521758363370227,0.04598071327320084,0.01141159553801389,0.00018692092315175966,5.413208702585406e-07,2.5628721410872566e-10,1.757825465412638e-14,1.5138122870083219e-19,1.3769355364626058e-25,1.0690673490017106e-32
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,1000,0.025758828597862177,2.2304416051437875e-07,0.0008237592562165565,0.025758828597862177,0.08042219069313387,0.17300243488095626,0.26070365956510705,0.2813096674515952,0.22351442563491042,0.13505904218657755,0.024393618664216576,0.0019009233812219877,6.344679091279114e-05,8.544920094431436e-07,4.323518166124639e-09,7.562748688984891e-12,4.137833650073491e-15
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,500,0.046844573667596555,3.935361905276165e-05,0.0049011725443317364,0.046844573667596555,0.1106002205651835,0.2205664658383676,0.37570214390115003,0.5546503653683479,0.7232845721076521,0.8529395582447026,0.9754188689038642,0.9980985352570376,0.9999365529527998,0.9999991455079728,0.9999999956764816,0.999999999992437,0.9999999999999962
