,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | critical_value=0.05 | a=1 | b=1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayesian | critical_value=0.05 | a=1 | b=1,31,0.19339949912940468,0.2422510193579216,0.3300637542875533,0.3966099695131145,0.46986681962471505,0.5838129280118409,0.8520454965369721
bayesian | critical_value=0.05 | a=1 | b=1,32,0.19730096926497698,0.2479385454815428,0.3391715097337072,0.40829610611659684,0.4841950340422107,0.6014368278250036,0.8687817954556455
bayesian | critical_value=0.05 | a=1 | b=1,33,0.19730096926497698,0.2479385454815428,0.3391715097337072,0.40829610611659684,0.4841950340422107,0.6014368278250036,0.8687817954556455
bayesian | critical_value=0.05 | a=1 | b=1,34,0.20230214260275195,0.2552185742124219,0.3507329299619942,0.42298896589922685,0.5019725413721224,0.622732230622991,0.8867933313293337
bayesian | critical_value=0.05 | a=1 | b=1,35,0.20230214260275195,0.2552185742124219,0.3507329299619942,0.42298896589922685,0.5019725413721224,0.622732230622991,0.8867933313293337
bayesian | critical_value=0.05 | a=1 | b=1,36,0.20788374713224933,0.2633316550993496,0.3635105836204273,0.43907238593815745,0.5211760946908415,0.6451344962113741,0.903667358086374
bayesian | critical_value=0.05 | a=1 | b=1,37,0.20788374713224933,0.2633316550993496,0.3635105836204273,0.43907238593815745,0.5211760946908415,0.6451344962113741,0.903667358086374
bayesian | critical_value=0.05 | a=1 | b=1,38,0.20788374713224933,0.2633316550993496,0.3635105836204273,0.43907238593815745,0.5211760946908415,0.6451344962113741,0.903667358086374
bayesian | critical_value=0.05 | a=1 | b=1,39,0.21084574277597953,0.2678043721286415,0.37090324828295546,0.4486234033244491,0.5328319081856131,0.6590548601597563,0.9142181991579884
bayesian | critical_value=0.05 | a=1 | b=1,40,0.21084574277597953,0.2678043721286415,0.37090324828295546,0.4486234033244491,0.5328319081856131,0.6590548601597563,0.9142181991579884
bayesian | critical_value=0.05 | a=1 | b=1,41,0.2146599555969069,0.2735556357425422,0.38033046500344775,0.460686617228843,0.5473593924043035,0.6759507697586736,0.9256208251129368
bayesian | critical_value=0.05 | a=1 | b=1,42,0.2146599555969069,0.2735556357425422,0.38033046500344775,0.460686617228843,0.5473593924043035,0.6759507697586736,0.9256208251129368
bayesian | critical_value=0.05 | a=1 | b=1,43,0.21894102912512406,0.2800015107116566,0.39080874016225675,0.47396657922741037,0.5631410955913483,0.6938246346951487,0.9363602944649694
bayesian | critical_value=0.05 | a=1 | b=1,44,0.21894102912512406,0.2800015107116566,0.39080874016225675,0.47396657922741037,0.5631410955913483,0.6938246346951487,0.9363602944649694
bayesian | critical_value=0.05 | a=1 | b=1,45,0.21894102912512406,0.2800015107116566,0.39080874016225675,0.47396657922741037,0.5631410955913483,0.6938246346951487,0.9363602944649694
bayesian | critical_value=0.05 | a=1 | b=1,46,0.2212269050077358,0.2835773225930408,0.39690950822063115,0.48190310793553853,0.5727813752128336,0.7050025013969156,0.9431176537081398
bayesian | critical_value=0.05 | a=1 | b=1,47,0.2212269050077358,0.2835773225930408,0.39690950822063115,0.48190310793553853,0.5727813752128336,0.7050025013969156,0.9431176537081398
bayesian | critical_value=0.05 | a=1 | b=1,48,0.22418658325985347,0.2882005278236764,0.4047319829658763,0.49198208613132466,0.5848623216101917,0.7186430379423375,0.9504579765842207
bayesian | critical_value=0.05 | a=1 | b=1,49,0.22418658325985347,0.2882005278236764,0.4047319829658763,0.49198208613132466,0.5848623216101917,0.7186430379423375,0.9504579765842207
bayesian | critical_value=0.05 | a=1 | b=1,50,0.227528043698698,0.2934126086900702,0.41347779936506474,0.5031428913546491,0.598063132343601,0.7331568849226235,0.9574095951413154
bayesian | critical_value=0.05 | a=1 | b=1,51,0.227528043698698,0.2934126086900702,0.41347779936506474,0.5031428913546491,0.598063132343601,0.7331568849226235,0.9574095951413154
bayesian | critical_value=0.05 | a=1 | b=1,52,0.23112607554840675,0.2990168324938748,0.4228036822951733,0.5149299255538602,0.6118201865437045,0.7478850637781652,0.9636876646212447
bayesian | critical_value=0.05 | a=1 | b=1,53,0.23112607554840675,0.2990168324938748,0.4228036822951733,0.5149299255538602,0.6118201865437045,0.7478850637781652,0.9636876646212447
bayesian | critical_value=0.05 | a=1 | b=1,54,0.23112607554840675,0.2990168324938748,0.4228036822951733,0.5149299255538602,0.6118201865437045,0.7478850637781652,0.9636876646212447
bayesian | critical_value=0.05 | a=1 | b=1,55,0.23301254979074942,0.30206987749879255,0.4281364639698598,0.5218486714638106,0.6200741604886685,0.7569318831796246,0.9675668510731354
bayesian | critical_value=0.05 | a=1 | b=1,56,0.23301254979074942,0.30206987749879255,0.4281364639698598,0.5218486714638106,0.6200741604886685,0.7569318831796246,0.9675668510731354
bayesian | critical_value=0.05 | a=1 | b=1,57,0.23543832046409124,0.3059901256875652,0.4349272946253821,0.530574660170828,0.630346323975046,0.7678947493843358,0.9717496467375522
bayesian | critical_value=0.05 | a=1 | b=1,58,0.23543832046409124,0.3059901256875652,0.4349272946253821,0.530574660170828,0.630346323975046,0.7678947493843358,0.9717496467375522
bayesian | critical_value=0.05 | a=1 | b=1,59,0.2381668491008187,0.31039337556638336,0.4424915898452045,0.5402013050305072,0.6415285684211038,0.779514872511287,0.9756942640044973
bayesian | critical_value=0.05 | a=1 | b=1,60,0.2381668491008187,0.31039337556638336,0.4424915898452045,0.5402013050305072,0.6415285684211038,0.779514872511287,0.9756942640044973
bayesian | critical_value=0.05 | a=1 | b=1,61,0.24110027605054174,0.31512053865325734,0.4505449770774355,0.5503520135596601,0.653163191794516,0.7912866979857276,0.979249294261735
bayesian | critical_value=0.05 | a=1 | b=1,62,0.24110027605054174,0.31512053865325734,0.4505449770774355,0.5503520135596601,0.653163191794516,0.7912866979857276,0.979249294261735
bayesian | critical_value=0.05 | a=1 | b=1,63,0.24110027605054174,0.31512053865325734,0.4505449770774355,0.5503520135596601,0.653163191794516,0.7912866979857276,0.979249294261735
bayesian | critical_value=0.05 | a=1 | b=1,64,0.24263781611653762,0.31769521602965006,0.45514957045020243,0.5563098430889095,0.6601434532303471,0.7985173405813659,0.9814454203814991
bayesian | critical_value=0.05 | a=1 | b=1,65,0.24263781611653762,0.31769521602965006,0.45514957045020243,0.5563098430889095,0.6601434532303471,0.7985173405813659,0.9814454203814991
bayesian | critical_value=0.05 | a=1 | b=1,66,0.24461637083758775,0.32100371357512053,0.46101750990890594,0.5638294036287699,0.6688365342896723,0.807284851277497,0.9838139875459655
bayesian | critical_value=0.05 | a=1 | b=1,67,0.24461637083758775,0.32100371357512053,0.46101750990890594,0.5638294036287699,0.6688365342896723,0.807284851277497,0.9838139875459655
bayesian | critical_value=0.05 | a=1 | b=1,68,0.2468447900086143,0.3247247636483922,0.4675624204649049,0.5721358860689347,0.678311796649523,0.8165891005026291,0.9860494804940028
bayesian | critical_value=0.05 | a=1 | b=1,69,0.2468447900086143,0.3247247636483922,0.4675624204649049,0.5721358860689347,0.678311796649523,0.8165891005026291,0.9860494804940028
bayesian | critical_value=0.05 | a=1 | b=1,70,0.24924478201526545,0.3287266412591912,0.4745428548257724,0.58090991437824,0.6881873425549142,0.8260303364971385,0.988066717270329
bayesian | critical_value=0.05 | a=1 | b=1,71,0.24924478201526545,0.3287266412591912,0.4745428548257724,0.58090991437824,0.6881873425549142,0.8260303364971385,0.988066717270329
bayesian | critical_value=0.05 | a=1 | b=1,72,0.25177264846854397,0.3329357777951618,0.48182382326548234,0.5899736123340926,0.6982531971331762,0.8353991838974142,0.9898466503009206
bayesian | critical_value=0.05 | a=1 | b=1,73,0.25177264846854397,0.3329357777951618,0.48182382326548234,0.5899736123340926,0.6982531971331762,0.8353991838974142,0.9898466503009206
bayesian | critical_value=0.05 | a=1 | b=1,74,0.25177264846854397,0.3329357777951618,0.48182382326548234,0.5899736123340926,0.6982531971331762,0.8353991838974142,0.9898466503009206
bayesian | critical_value=0.05 | a=1 | b=1,75,0.25308246516232763,0.335202332865304,0.48594009356563256,0.5952340450084155,0.7042250312763982,0.8410897945399767,0.9909336754174475
bayesian | critical_value=0.05 | a=1 | b=1,76,0.25308246516232763,0.335202332865304,0.48594009356563256,0.5952340450084155,0.7042250312763982,0.8410897945399767,0.9909336754174475
bayesian | critical_value=0.05 | a=1 | b=1,77,0.2547589857899312,0.3380993793001673,0.49115773295059373,0.6018377866614065,0.7116220237012805,0.847951966914924,0.992099021433121
bayesian | critical_value=0.05 | a=1 | b=1,78,0.2547589857899312,0.3380993793001673,0.49115773295059373,0.6018377866614065,0.7116220237012805,0.847951966914924,0.992099021433121
bayesian | critical_value=0.05 | a=1 | b=1,79,0.2566404136894272,0.34134594682538716,0.4969563052891563,0.6091060735927335,0.7196549010360443,0.8552067258742043,0.9931941927349818
bayesian | critical_value=0.05 | a=1 | b=1,80,0.2566404136894272,0.34134594682538716,0.4969563052891563,0.6091060735927335,0.7196549010360443,0.8552067258742043,0.9931941927349818
bayesian | critical_value=0.05 | a=1 | b=1,81,0.2586620192253065,0.3448295051623325,0.5031264422128973,0.6167655183126161,0.7280071891626083,0.8625500517003674,0.9941794980456804
bayesian | critical_value=0.05 | a=1 | b=1,82,0.2586620192253065,0.3448295051623325,0.5031264422128973,0.6167655183126161,0.7280071891626083,0.8625500517003674,0.9941794980456804
bayesian | critical_value=0.05 | a=1 | b=1,83,0.26078849345431504,0.34848862056010244,0.5095536143231988,0.6246670346247328,0.7365084406586299,0.8698261027253389,0.9950471505303583
bayesian | critical_value=0.05 | a=1 | b=1,84,0.26078849345431504,0.34848862056010244,0.5095536143231988,0.6246670346247328,0.7365084406586299,0.8698261027253389,0.9950471505303583
bayesian | critical_value=0.05 | a=1 | b=1,85,0.26078849345431504,0.34848862056010244,0.5095536143231988,0.6246670346247328,0.7365084406586299,0.8698261027253389,0.9950471505303583
bayesian | critical_value=0.05 | a=1 | b=1,86,0.2618894377516386,0.3504576138674366,0.513185070342649,0.6292505108542622,0.7415495007369705,0.8742433547343877,0.9955766269140978
bayesian | critical_value=0.05 | a=1 | b=1,87,0.2618894377516386,0.3504576138674366,0.513185070342649,0.6292505108542622,0.7415495007369705,0.8742433547343877,0.9955766269140978
bayesian | critical_value=0.05 | a=1 | b=1,88,0.2632985742081485,0.3529742893395221,0.5177880536489624,0.6350041199573376,0.7477929866341233,0.8795689779039304,0.9961438571975163
bayesian | critical_value=0.05 | a=1 | b=1,89,0.2632985742081485,0.3529742893395221,0.5177880536489624,0.6350041199573376,0.7477929866341233,0.8795689779039304,0.9961438571975163
bayesian | critical_value=0.05 | a=1 | b=1,90,0.26488041013703056,0.35579546663515244,0.5229050514396844,0.6413384320695535,0.7545747284220121,0.8852000044123456,0.9966767305594563
bayesian | critical_value=0.05 | a=1 | b=1,91,0.26488041013703056,0.35579546663515244,0.5229050514396844,0.6413384320695535,0.7545747284220121,0.8852000044123456,0.9966767305594563
bayesian | critical_value=0.05 | a=1 | b=1,92,0.26658109030982235,0.3588243732132217,0.5283530931212297,0.6480173243714574,0.7616297176016706,0.8909021160089813,0.9971561023260092
bayesian | critical_value=0.05 | a=1 | b=1,93,0.26658109030982235,0.3588243732132217,0.5283530931212297,0.6480173243714574,0.7616297176016706,0.8909021160089813,0.9971561023260092
bayesian | critical_value=0.05 | a=1 | b=1,94,0.26837145962252684,0.3620085681430451,0.5340327344087411,0.6549127523265794,0.7688159020720121,0.8965556598437304,0.9975782948834457
bayesian | critical_value=0.05 | a=1 | b=1,95,0.26837145962252684,0.3620085681430451,0.5340327344087411,0.6549127523265794,0.7688159020720121,0.8965556598437304,0.9975782948834457
bayesian | critical_value=0.05 | a=1 | b=1,96,0.26837145962252684,0.3620085681430451,0.5340327344087411,0.6549127523265794,0.7688159020720121,0.8965556598437304,0.9975782948834457
bayesian | critical_value=0.05 | a=1 | b=1,97,0.2692991417803485,0.3637235732869865,0.5372451439773706,0.6589169672173838,0.7730819175480631,0.8999917455016948,0.997836151368232
bayesian | critical_value=0.05 | a=1 | b=1,98,0.2692991417803485,0.3637235732869865,0.5372451439773706,0.6589169672173838,0.7730819175480631,0.8999917455016948,0.997836151368232
bayesian | critical_value=0.05 | a=1 | b=1,99,0.27048764825335153,0.36591772959920965,0.5413208543191347,0.6639480886191903,0.7783701518776592,0.9041376820565806,0.9981124709798559
bayesian | critical_value=0.05 | a=1 | b=1,100,0.27048764825335153,0.36591772959920965,0.5413208543191347,0.6639480886191903,0.7783701518776592,0.9041376820565806,0.9981124709798559
bayesian | critical_value=0.05 | a=1 | b=1,101,0.27182328311740117,0.36838009816204753,0.5458566772263201,0.6694929296048818,0.7841201926434046,0.9085254460352578,0.9983721637594773
bayesian | critical_value=0.05 | a=1 | b=1,102,0.27182328311740117,0.36838009816204753,0.5458566772263201,0.6694929296048818,0.7841201926434046,0.9085254460352578,0.9983721637594773
bayesian | critical_value=0.05 | a=1 | b=1,103,0.2732610152430007,0.3710270259653639,0.5506918214065288,0.6753463599023469,0.7901087649268679,0.912973253305679,0.9986059089284096
bayesian | critical_value=0.05 | a=1 | b=1,104,0.2732610152430007,0.3710270259653639,0.5506918214065288,0.6753463599023469,0.7901087649268679,0.912973253305679,0.9986059089284096
bayesian | critical_value=0.05 | a=1 | b=1,105,0.2747765618246908,0.37381335066278765,0.555739135964601,0.681397342465969,0.7962162841240791,0.9173882235132041,0.9988119040651796
bayesian | critical_value=0.05 | a=1 | b=1,106,0.2747765618246908,0.37381335066278765,0.555739135964601,0.681397342465969,0.7962162841240791,0.9173882235132041,0.9988119040651796
bayesian | critical_value=0.05 | a=1 | b=1,107,0.27635446937093916,0.3767103060855155,0.5609430340543095,0.687575447785663,0.8023682711697498,0.9217164357673298,0.9989911802573905
bayesian | critical_value=0.05 | a=1 | b=1,108,0.27635446937093916,0.3767103060855155,0.5609430340543095,0.687575447785663,0.8023682711697498,0.9217164357673298,0.9989911802573905
bayesian | critical_value=0.05 | a=1 | b=1,109,0.27635446937093916,0.3767103060855155,0.5609430340543095,0.687575447785663,0.8023682711697498,0.9217164357673298,0.9989911802573905
bayesian | critical_value=0.05 | a=1 | b=1,110,0.2771663272516174,0.37825984518611633,0.5638664596041054,0.6911390521802999,0.8059959722360054,0.9243294559026278,0.9990999050900086
bayesian | critical_value=0.05 | a=1 | b=1,111,0.2771663272516174,0.37825984518611633,0.5638664596041054,0.6911390521802999,0.8059959722360054,0.9243294559026278,0.9990999050900086
bayesian | critical_value=0.05 | a=1 | b=1,112,0.2782027436901836,0.3802352708285125,0.5675622903696059,0.695600432273818,0.8104764876552015,0.9274703745864616,0.9992159026219848
bayesian | critical_value=0.05 | a=1 | b=1,113,0.2782027436901836,0.3802352708285125,0.5675622903696059,0.695600432273818,0.8104764876552015,0.9274703745864616,0.9992159026219848
bayesian | critical_value=0.05 | a=1 | b=1,114,0.2793643960079518,0.38244635835500085,0.5716644846087173,0.7005041961310838,0.8153349640815725,0.9307850130412542,0.9993245417976419
bayesian | critical_value=0.05 | a=1 | b=1,115,0.2793643960079518,0.38244635835500085,0.5716644846087173,0.7005041961310838,0.8153349640815725,0.9307850130412542,0.9993245417976419
bayesian | critical_value=0.05 | a=1 | b=1,116,0.28061247518468535,0.3848186866944049,0.5760290497613941,0.7056708213773256,0.8203848825145874,0.9341378903192104,0.9994220583420197
bayesian | critical_value=0.05 | a=1 | b=1,117,0.28061247518468535,0.3848186866944049,0.5760290497613941,0.7056708213773256,0.8203848825145874,0.9341378903192104,0.9994220583420197
bayesian | critical_value=0.05 | a=1 | b=1,118,0.2819263630312444,0.3873126689183412,0.5805790606291793,0.7110045085106609,0.8255277677410334,0.9374608664721775,0.9995078115265263
bayesian | critical_value=0.05 | a=1 | b=1,119,0.2819263630312444,0.3873126689183412,0.5805790606291793,0.7110045085106609,0.8255277677410334,0.9374608664721775,0.9995078115265263
bayesian | critical_value=0.05 | a=1 | b=1,120,0.28329311806957336,0.389903431705835,0.585266078629757,0.7164452402283166,0.8307030439993652,0.9407149663839475,0.9995823135848326
bayesian | critical_value=0.05 | a=1 | b=1,121,0.28329311806957336,0.389903431705835,0.585266078629757,0.7164452402283166,0.8307030439993652,0.9407149663839475,0.9995823135848326
bayesian | critical_value=0.05 | a=1 | b=1,122,0.28329311806957336,0.389903431705835,0.585266078629757,0.7164452402283166,0.8307030439993652,0.9407149663839475,0.9995823135848326
bayesian | critical_value=0.05 | a=1 | b=1,123,0.2839958195980531,0.3912883480180809,0.5878978833160696,0.7195822086429468,0.8337536229891322,0.94267876322112,0.9996274629545598
bayesian | critical_value=0.05 | a=1 | b=1,124,0.2839958195980531,0.3912883480180809,0.5878978833160696,0.7195822086429468,0.8337536229891322,0.94267876322112,0.9996274629545598
bayesian | critical_value=0.05 | a=1 | b=1,125,0.28489272053602205,0.393053593482412,0.5912243923662257,0.7235085628654498,0.8375202626527182,0.9450383309519215,0.9996755825969077
bayesian | critical_value=0.05 | a=1 | b=1,126,0.28489272053602205,0.393053593482412,0.5912243923662257,0.7235085628654498,0.8375202626527182,0.9450383309519215,0.9996755825969077
bayesian | critical_value=0.05 | a=1 | b=1,127,0.2858979755165032,0.3950293997875562,0.5949165347639301,0.7278239518111715,0.8416041338222163,0.9475277861679684,0.9997206104083367
bayesian | critical_value=0.05 | a=1 | b=1,128,0.2858979755165032,0.3950293997875562,0.5949165347639301,0.7278239518111715,0.8416041338222163,0.9475277861679684,0.9997206104083367
bayesian | critical_value=0.05 | a=1 | b=1,129,0.28697815843530733,0.39714957845078563,0.5988452811298656,0.7323710326986934,0.8458490319779021,0.9500457140008464,0.9997609989413369
bayesian | critical_value=0.05 | a=1 | b=1,130,0.28697815843530733,0.39714957845078563,0.5988452811298656,0.7323710326986934,0.8458490319779021,0.9500457140008464,0.9997609989413369
bayesian | critical_value=0.05 | a=1 | b=1,131,0.2881155931465399,0.3993790819844409,0.602941980905887,0.737066150116753,0.8501727620056129,0.9525412743967195,0.9997964944003609
bayesian | critical_value=0.05 | a=1 | b=1,132,0.2881155931465399,0.3993790819844409,0.602941980905887,0.737066150116753,0.8501727620056129,0.9525412743967195,0.9997964944003609
bayesian | critical_value=0.05 | a=1 | b=1,133,0.2892992412004679,0.4016959981577732,0.6071635870581975,0.7418570832359738,0.8545249208549295,0.9549854789392468,0.9998273180267668
bayesian | critical_value=0.05 | a=1 | b=1,134,0.2892992412004679,0.4016959981577732,0.6071635870581975,0.7418570832359738,0.8545249208549295,0.9549854789392468,0.9998273180267668
bayesian | critical_value=0.05 | a=1 | b=1,135,0.29052145218797604,0.40408512646022693,0.6114802213994625,0.7467078921604335,0.8588716873770725,0.9573607445536866,0.9998538733341052
bayesian | critical_value=0.05 | a=1 | b=1,136,0.29052145218797604,0.40408512646022693,0.6114802213994625,0.7467078921604335,0.8588716873770725,0.9573607445536866,0.9998538733341052
bayesian | critical_value=0.05 | a=1 | b=1,137,0.29052145218797604,0.40408512646022693,0.6114802213994625,0.7467078921604335,0.8588716873770725,0.9573607445536866,0.9998538733341052
bayesian | critical_value=0.05 | a=1 | b=1,138,0.29114654283640157,0.4053557365572395,0.6138920410505325,0.7494910430571201,0.8614214474418035,0.9587871993719902,0.9998698809664976
bayesian | critical_value=0.05 | a=1 | b=1,139,0.29114654283640157,0.4053557365572395,0.6138920410505325,0.7494910430571201,0.8614214474418035,0.9587871993719902,0.9998698809664976
bayesian | critical_value=0.05 | a=1 | b=1,140,0.29194209278121225,0.40697064699250496,0.6169316868132146,0.7529643253488226,0.8645602619159268,0.9604957364708524,0.999886875374348
bayesian | critical_value=0.05 | a=1 | b=1,141,0.29194209278121225,0.40697064699250496,0.6169316868132146,0.7529643253488226,0.8645602619159268,0.9604957364708524,0.999886875374348
bayesian | critical_value=0.05 | a=1 | b=1,142,0.2928317102588914,0.40877406126904425,0.6202976473106997,0.7567727707604087,0.867955195512527,0.9622936957180338,0.9999027252295559
bayesian | critical_value=0.05 | a=1 | b=1,143,0.2928317102588914,0.40877406126904425,0.6202976473106997,0.7567727707604087,0.867955195512527,0.9622936957180338,0.9999027252295559
bayesian | critical_value=0.05 | a=1 | b=1,144,0.293785917679095,0.410705788077031,0.6238728046904854,0.7607782263518864,0.8714771880353898,0.9641084444438872,0.999916901990238
bayesian | critical_value=0.05 | a=1 | b=1,145,0.293785917679095,0.410705788077031,0.6238728046904854,0.7607782263518864,0.8714771880353898,0.9641084444438872,0.999916901990238
bayesian | critical_value=0.05 | a=1 | b=1,146,0.2947892976213358,0.41273430468332906,0.6275955295136558,0.7649080560983089,0.8750591138307893,0.9659040621141546,0.9999293311159442
bayesian | critical_value=0.05 | a=1 | b=1,147,0.2947892976213358,0.41273430468332906,0.6275955295136558,0.7649080560983089,0.8750591138307893,0.9659040621141546,0.9999293311159442
bayesian | critical_value=0.05 | a=1 | b=1,148,0.29583232998296694,0.4148401219571531,0.6314275950024633,0.7691174057945368,0.8786602731310602,0.9676603614033126,0.9999401017808859
bayesian | critical_value=0.05 | a=1 | b=1,149,0.29583232998296694,0.4148401219571531,0.6314275950024633,0.7691174057945368,0.8786602731310602,0.9676603614033126,0.9999401017808859
bayesian | critical_value=0.05 | a=1 | b=1,150,0.29690848545852727,0.4170098593901098,0.635342725548044,0.7733756995143334,0.8822536336017078,0.9693652875148578,0.9999493640594942
bayesian | critical_value=0.05 | a=1 | b=1,151,0.29690848545852727,0.4170098593901098,0.635342725548044,0.7733756995143334,0.8822536336017078,0.9693652875148578,0.9999493640594942
bayesian | critical_value=0.05 | a=1 | b=1,152,0.29690848545852727,0.4170098593901098,0.635342725548044,0.7733756995143334,0.8822536336017078,0.9693652875148578,0.9999493640594942
bayesian | critical_value=0.05 | a=1 | b=1,153,0.29745844112816094,0.41816303812916267,0.6375291195152796,0.7758178259185096,0.8843606030318746,0.9703887489735714,0.9999549426343339
bayesian | critical_value=0.05 | a=1 | b=1,154,0.29745844112816094,0.41816303812916267,0.6375291195152796,0.7758178259185096,0.8843606030318746,0.9703887489735714,0.9999549426343339
bayesian | critical_value=0.05 | a=1 | b=1,155,0.29815815028305476,0.419628255112116,0.6402837553798315,0.7788643867169452,0.8869531893636813,0.9716138782904254,0.9999608571703413
bayesian | critical_value=0.05 | a=1 | b=1,156,0.29815815028305476,0.419628255112116,0.6402837553798315,0.7788643867169452,0.8869531893636813,0.9716138782904254,0.9999608571703413
bayesian | critical_value=0.05 | a=1 | b=1,157,0.2989404318591668,0.4212641765783561,0.6433334202561435,0.7822040301786259,0.8897563739999711,0.9729025001625428,0.9999663665414406
