,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,4,0.06174925303322942,0.04040471916172406,0.0523935908470598,0.06174925303322942,0.06687113238865312,0.07230522133695529,0.07806395657184285,0.0841600176911968,0.09060632719707193,0.097416050495697,0.1121796146169822,0.12856089138836208,0.1466739486099299,0.16663674054856215,0.18857110793791898,0.2126027779784436,0.2388613643373631
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,7,0.030684501739287353,0.0178166442257178,0.02491595538044226,0.030684501739287353,0.03390507106984878,0.03736002983110279,0.04105617101690922,0.04499946305229607,0.049194920876097864,0.053646468972642275,0.0633272017999093,0.07404551612528425,0.08577762503298965,0.09846617565747252,0.11201371527155543,0.126275520988934,0.14105176616440807
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,10,0.017117231416838765,0.008806352769797843,0.013294379948497224,0.017117231416838765,0.019302986765946255,0.021680952236652364,0.024256758857068822,0.027034695912544923,0.03001748887657752,0.03320606901146593,0.040193919635465626,0.04796073073660059,0.056424930580470815,0.0654535319896395,0.07485562467226083,0.08437737169688496,0.09369930274390444
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,12,0.02096070070873122,0.010644461302934928,0.01623607337510445,0.02096070070873122,0.023639210486424624,0.026531455661375818,0.029636508860827603,0.032950564195242484,0.03646663672394183,0.040174279035177965,0.04810365000814579,0.05657688872369509,0.06536436606709038,0.0741673754635409,0.0826218319490966,0.09030803482891143,0.09676747489585419
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,15,0.010812581003194708,0.004854931897096447,0.0080048331525847,0.010812581003194708,0.012449384052533171,0.014246936683356822,0.016206659707409934,0.018327402058380186,0.02060509092616098,0.023032401375316938,0.02828857476230528,0.03396210604619605,0.03985370942563264,0.04569898980245307,0.05117580015029651,0.05591989116548103,0.059549535588636925
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,17,0.013408004433577328,0.005938379785947461,0.009897590800620928,0.013408004433577328,0.015440327097849081,0.017657719234996132,0.020055845372537618,0.022626161013656203,0.02535551865972666,0.028225849019371207,0.03429132400738144,0.040574230366280176,0.04674709689968066,0.052417886961189784,0.05715644062972262,0.060532495247450746,0.062163104522487536
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,20,0.007080464625336322,0.0027666449123057496,0.004991563545668115,0.007080464625336322,0.008327134947572435,0.009713088112398308,0.011238182892689883,0.012898893166676749,0.014687857295144081,0.016593490632174517,0.02068563726771539,0.024989957154683384,0.02924861542420051,0.033144607132433876,0.036328019923324885,0.03845458210817456,0.039233181201193776
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,22,0.008986108067757086,0.003460957040255224,0.006315195659858878,0.008986108067757086,0.010571061435408272,0.012322997020307633,0.014236831662599281,0.01630228494855571,0.018503382091246395,0.02081810597368568,0.025669428803030792,0.030559153861079085,0.03510935869637173,0.03889480521541096,0.04149356103968345,0.0425495006390683,0.04183727059978923
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,25,0.004848977318276171,0.0016439367556506986,0.0032518191958559087,0.004848977318276171,0.005827646751873591,0.006931331936824212,0.008159735381847612,0.009508582134376433,0.010969055777980114,0.012527347984766872,0.01585564894342605,0.019277484222962722,0.022502556204096167,0.02519414643091417,0.027014506403252495,0.027682339576569178,0.02703206217090001
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,27,0.006270038270051974,0.0020936710790093907,0.004190641854182569,0.006270038270051974,0.007538193369485049,0.00896106665746505,0.010534219535238904,0.012247233834267861,0.014083073200739257,0.016017675931592715,0.02005149646662447,0.024020761575859625,0.027518174189303225,0.03011060464357893,0.03141269089114545,0.03116719039484842,0.029313016161360183
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,29,0.007011130026116229,0.002305543063141363,0.004670034022428016,0.007011130026116229,0.008432190802392575,0.010018434338256001,0.0117603584680998,0.01364091889319422,0.015634972205521003,0.01770908211861538,0.021924240320954483,0.025875100810831234,0.02908665931106855,0.031098205729432525,0.03155719643490489,0.03030702277967153,0.027442931791704744
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,32,0.003649622943020555,0.0010532927934553803,0.0023173088845036913,0.003649622943020555,0.004486390492999753,0.0054408267295080835,0.006510482686016939,0.007687567758053266,0.008958280114773313,0.010302393194261655,0.013097744780380751,0.015790974117756484,0.018037080979395846,0.01948861261455742,0.019872357787305006,0.019063316756779008,0.017132052418616258
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,34,0.0046852912381061705,0.0013305721147422774,0.0029640300281917483,0.0046852912381061705,0.005762142534307319,0.006984792183139917,0.00834653547162122,0.009833035997490174,0.011421610312333576,0.013080952887671277,0.0164458789947491,0.019531254523898953,0.021886299566849916,0.023099045078255782,0.022901304008647712,0.02125350816120706,0.018377029106766345
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,36,0.005236860092857919,0.0014632306160261316,0.0033007554508739465,0.005236860092857919,0.006443449284485393,0.007807066323496382,0.009316224718022818,0.01095010740736522,0.012677979314875883,0.014459224407834783,0.01797544499215454,0.02102593707773336,0.02311039694356486,0.023820021426722567,0.0229557026707051,0.020603549106991397,0.01713368621175421
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,39,0.002728465052787917,0.0006670006842312885,0.001637527375553861,0.002728465052787917,0.003432978993337583,0.004247553490032348,0.005168804669327647,0.0061869264760350245,0.007284922630813973,0.008438266044215523,0.010777140785459364,0.012881030238838999,0.014387766562019967,0.01498551114524132,0.014508243201684461,0.013000812605142879,0.010722634696149279
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,41,0.0035184326461571826,0.0008455379554927532,0.0021032866300699123,0.0035184326461571826,0.004429424330982744,0.005478371548359259,0.006657787980880167,0.007951171402013825,0.009332193448018656,0.01076457628207108,0.013593829752856081,0.016000463478651274,0.017526178709588804,0.017821242920480908,0.016763920392090712,0.014520120917611328,0.011509596668617119
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,43,0.003954661049738082,0.0009341221624776505,0.0023546288617044622,0.003954661049738082,0.004981438230266447,0.006158770244737475,0.007474715833978537,0.00890642768411213,0.010419491357038945,0.011968195135472521,0.014942542817960026,0.017318050361604394,0.01859892181050891,0.018459222679937957,0.016866501751590834,0.014116012279594086,0.010749370394406202
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,46,0.0020680459385219578,0.00042600243048181527,0.001171129644003023,0.0020680459385219578,0.002665189884895422,0.003366380073813572,0.004168130664940363,0.00505959994612578,0.006021693678200683,0.007026792211861467,0.009016967390702941,0.010681336391760237,0.011658690709070756,0.011691896146978326,0.010729328156897552,0.008960880206566492,0.006762751673143793
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,48,0.00268114957266293,0.0005423760705138949,0.001511841871014257,0.00268114957266293,0.003457674512120648,0.0043660897262693,0.005399113877985017,0.006539213115181644,0.007757642600031329,0.009014456280586445,0.011435916654298705,0.01333701499355245,0.01426970090344205,0.013962982978204681,0.012440651401537963,0.01003366886325771,0.0072693031412721975
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,50,0.0030309821997855434,0.0006020324942863132,0.0017017380416711396,0.0030309821997855434,0.003911507447770294,0.004937705055507802,0.006098201373298626,0.007369266655213016,0.008714006406928773,0.01008283342704899,0.012644371168245332,0.014515950185750718,0.015221344879551568,0.01452924003214484,0.012564917494193634,0.009782761820087226,0.006800930976059497
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,52,0.003268015472838784,0.000637244728255982,0.0018268406199548567,0.003268015472838784,0.00422031864419034,0.0053259553855377045,0.006569253081882328,0.007920438960349198,0.009335112263293416,0.010755302272035755,0.013331376403226396,0.015063328509141957,0.015477398453298413,0.014408250183200834,0.01209072658481684,0.00908413742257478,0.006057242618011441
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,55,0.0016736065842345178,0.0002834197937936053,0.0008885273284779765,0.0016736065842345178,0.002212640239556129,0.002854342718980253,0.0035935489706298224,0.004415898244571408,0.005296881460940986,0.006201924264177348,0.007905086547553244,0.009131975049523755,0.009536667869862403,0.008968727239531637,0.0075551237267207725,0.0056601251169821195,0.0037361982445677485
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,57,0.0021546346943775475,0.0003578724784220819,0.0011385889133267621,0.0021546346943775475,0.002850901009200231,0.003676966818433454,0.00462360111900311,0.005669025178563017,0.00677795222514628,0.007902157498527664,0.009954958135373457,0.011316976739314116,0.011577731776335547,0.010615122567989773,0.008672625633525052,0.006266041941738865,0.003964037409567897
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,59,0.002426469634389228,0.0003952121870333848,0.0012762203752842097,0.002426469634389228,0.003213198731163749,0.0041433977670453995,0.005203741384101974,0.006366012518691854,0.007586364201110012,0.008806530858399511,0.010963907753612372,0.012263775865682728,0.012288344119350135,0.010981328042208666,0.008698857898529998,0.006058988503530393,0.003671860497729518
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,61,0.0026118310436074013,0.0004170837421396092,0.0013672085813736022,0.0026118310436074013,0.003461507398961379,0.004462672000167758,0.005597803331499072,0.006832572982865235,0.00811546757241654,0.009379755154772346,0.011539082654228405,0.012697902442826897,0.012459223797009996,0.01084934315895834,0.008330239536443046,0.005591455429214783,0.0032445175690841363
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,64,0.001333368581648494,0.0001841101251781142,0.0006618741511758073,0.001333368581648494,0.001810318543231161,0.0023871944231573135,0.0030580320327332697,0.003806068849940289,0.004602736806477842,0.005408171402829793,0.0068452060408659005,0.0077034084970236975,0.007682664366502385,0.006756858476901816,0.005205255502095465,0.0034809243243129483,0.001997104735439355
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,66,0.0017176574612466587,0.00023230149001485706,0.0008483219599516431,0.0017176574612466587,0.0023342792053125893,0.0030777964478029157,0.00393813983956516,0.004890619221329966,0.005894941636710232,0.006896416314620465,0.008624885615109776,0.009547350214068483,0.009321514186682173,0.007985538539798196,0.005959700187245273,0.003838099374553935,0.002106651091767379
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,68,0.0019366472594044726,0.00025648957812377714,0.000951597329979086,0.0019366472594044726,0.0026344018836534193,0.003473145684050901,0.0044388103496019946,0.005500073663831369,0.006607651062695366,0.007696319607949863,0.009509503181417031,0.01035266359663024,0.009893289765974183,0.008253337682560492,0.005965289905278972,0.003698187450360207,0.0019409870776779148
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,70,0.002087992778924895,0.0002707488026427389,0.0010206798235316624,0.002087992778924895,0.002843018022629771,0.003747779544170949,0.004784155210822024,0.00591462676211249,0.007081992556404083,0.008212315431577345,0.01002387362060605,0.010730631645666703,0.010034781752253051,0.008149905371808378,0.0057028605556881835,0.0034020372725657895,0.0017065285270266445
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,73,0.0010647946348093951,0.00011883275958091213,0.0004927868817036687,0.0010647946348093951,0.0014862950039833808,0.002005286046115407,0.0026156742125996502,0.0032990555216923143,0.004023609315613556,0.004745067128767236,0.005962189996259304,0.00652915186311223,0.006206106274891662,0.005089450866694836,0.003571130231862087,0.0021204884875575375,0.001050298347330732
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,75,0.0013741012223461744,0.00014998341650763106,0.0006324418014843986,0.0013741012223461744,0.0019201475482922973,0.002590633134575421,0.0033754876436205283,0.004248029254202192,0.005163892990086265,0.0060629098221268865,0.007525110320254054,0.008101887780979882,0.007533904289593177,0.006012434153347498,0.0040821053792611615,0.0023307318093558566,0.0011023331211879274
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,77,0.0015523925479464188,0.00016568687743112427,0.0007105412504150434,0.0015523925479464188,0.002171694033840369,0.0029300157309422445,0.003813461321790162,0.004788575002965364,0.005801575692140404,0.006781235914130781,0.008312999265650043,0.008797952375998732,0.008001883731202553,0.006212702641610457,0.004080030305789598,0.002239050831389244,0.0010106487041545006
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,79,0.001677351545276199,0.00017501659573825919,0.000763439752019448,0.001677351545276199,0.002349129502978126,0.0031694088994547484,0.004120423825415404,0.005162447527702377,0.006233492432905978,0.007253285571646924,0.008781098747265145,0.009133774590017265,0.00812346941078075,0.006134309164026764,0.003895334800454164,0.002053757939687843,0.0008842377054414189
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,81,0.0017726970593435947,0.00018078542212183186,0.0008022778932401947,0.0017726970593435947,0.0024854658323793057,0.0033533517494233403,0.004354640635192796,0.005443567385100429,0.006550606204840523,0.007587635267490939,0.009070537779696896,0.009271243597249014,0.008061433662526648,0.005918994308070906,0.0036330235443187225,0.0018394362673641023,0.0007550080209932483
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,84,0.0008910966307408944,7.775849107446947e-05,0.00038103809314739544,0.0008910966307408944,0.001281930087197347,0.0017715397004555951,0.002352341074550693,0.0030017754006245088,0.003681290871394162,0.004338415413664634,0.005342220727879396,0.005587426742904221,0.004937838166670116,0.0036592035500762118,0.002250232144975723,0.0011325240230796057,0.0004581355387113565
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,86,0.0011438275890734155,9.744396222555159e-05,0.0004861636168718893,0.0011438275890734155,0.0016476033871005134,0.0022771383821380844,0.003020555558682961,0.0038459972160565944,0.004700759564330521,0.005514725929026561,0.0067049841675808665,0.006889884759202364,0.0059509570746044405,0.004286030010750306,0.0025461048441639935,0.0012296116949899493,0.00047372384481790195
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,88,0.001287459624731861,0.00010705253089770453,0.0005438865148959713,0.001287459624731861,0.0018568792052981323,0.0025666762097174673,0.003401042913660929,0.004320850162308245,0.005263215738827638,0.006146284498006926,0.007377601968804583,0.007446921291208509,0.006284920583906149,0.004398018018601824,0.002522875210144823,0.0011685770567752476,0.00042852462994228877
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,90,0.0013876245908100524,0.00011259013736089149,0.0005826041372705807,0.0013876245908100524,0.0020039430835424687,0.0027702820835709277,0.0036669433221149985,0.0046482217170453095,0.005642573761416621,0.0065588052351658495,0.007771428072882317,0.007704273615563275,0.00635184112560409,0.004317314595886231,0.002390588188434087,0.0010615267287744112,0.00037030221486283177
