,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.026365234374999998,8,0.0078125,0.010280717025280004,0.015224352343750011,0.019548974931929988,0.024886514848189992,0.035216146062080005,0.08235429999999996
clip     | alpha=0.026365234374999998,12,0.00341796875,0.0048570515598883165,0.007978797606752935,0.010897203276852417,0.014669050819728404,0.022325363132097854,0.05931980228999996
clip     | alpha=0.026365234374999998,15,0.00299072265625,0.004412845052427171,0.007602796769534704,0.010656909047394544,0.0146550712142972,0.02282777310402258,0.06104007655640997
clip     | alpha=0.026365234374999998,18,0.002349853515625,0.00360015533456623,0.006505278750161159,0.009358452980073052,0.01314711463230446,0.020959704686490655,0.05640103073812282
clip     | alpha=0.026365234374999998,21,0.0017957687377929688,0.002856727185420487,0.005413814949860683,0.007993221228205017,0.011471439874104242,0.01871766794130914,0.05068786269267252
clip     | alpha=0.026365234374999998,24,0.0013626813888549805,0.0022508709546847825,0.004473785983499254,0.00677912910269291,0.009938931968974826,0.016597879939616762,0.045232981885645826
clip     | alpha=0.026365234374999998,27,0.0010343194007873535,0.001773980554743806,0.0036979704006185176,0.0057509872536295106,0.008613465752258947,0.014722105573692384,0.040375962346341346
clip     | alpha=0.026365234374999998,30,0.0007875412702560425,0.0014025082275582659,0.003066266945734516,0.00489405910420206,0.007488148513097828,0.013099223173019325,0.03615337612367585
clip     | alpha=0.026365234374999998,32,0.0012043453752994537,0.0021413502942578076,0.004642189697798388,0.007337535914425023,0.011080211144558264,0.018878111474637315,0.04644146091589334
clip     | alpha=0.026365234374999998,35,0.0007745030452497303,0.001429873803258451,0.0032510439721015476,0.005273882799183306,0.00813575728588607,0.014186902670933896,0.035122488186583825
clip     | alpha=0.026365234374999998,38,0.0005604479811154306,0.0010743549781375024,0.0025619043005475827,0.0042653120298808125,0.006721837824129651,0.01199656002204329,0.02988854517071597
clip     | alpha=0.026365234374999998,40,0.0008368897997570457,0.0016017153527412892,0.0037873118163200036,0.006244347672488008,0.009712182965593619,0.01688204191551955,0.037490137029060705
clip     | alpha=0.026365234374999998,43,0.0005301064329614746,0.0010534599997907817,0.002612484620927504,0.00442068967810907,0.0070240811811904886,0.012496164589665822,0.027926669763878746
clip     | alpha=0.026365234374999998,45,0.0007616159815597712,0.0015111083186534148,0.003715881973897661,0.006226819921651735,0.009764687657135033,0.016919401182864776,0.033703221112550794
clip     | alpha=0.026365234374999998,48,0.0004714609391029967,0.0009712771602579309,0.0025049522941317467,0.004308083660434336,0.006901538124738297,0.012239160196069823,0.024535132047672267
clip     | alpha=0.026365234374999998,50,0.000669103736946397,0.0013762441539477241,0.0035195115307415617,0.005994254383144054,0.009477406085992231,0.016369470633730746,0.02924929645174042
clip     | alpha=0.026365234374999998,53,0.0004104093958994248,0.0008765107327372287,0.0023508997601441733,0.004109293516681797,0.006637296153207947,0.011733172002869786,0.02109825735396766
clip     | alpha=0.026365234374999998,55,0.0005792277000315482,0.001235076443102019,0.0032847425325336884,0.00568594288956908,0.009063983025184848,0.015605681621939444,0.025012545938977587
clip     | alpha=0.026365234374999998,58,0.0003537140516861603,0.0007831315853897145,0.002184400182109833,0.0038807318724352648,0.006319750615027634,0.011136345477192177,0.017962559153676873
clip     | alpha=0.026365234374999998,60,0.0004978347327033641,0.0011004547584777381,0.0030436890274443506,0.0053548809506878976,0.00860654176351498,0.014771032469774875,0.021236374595639915
clip     | alpha=0.026365234374999998,63,0.0003033424769074489,0.0006962386685055334,0.002019650372844642,0.0036467501511591813,0.005987624864037489,0.010517580653245106,0.015217234554978233
clip     | alpha=0.026365234374999998,65,0.0004263684295512525,0.0009770449031893818,0.0028103680527252722,0.005025289934374354,0.008143334117927267,0.013931662332848638,0.017966638602647442
clip     | alpha=0.026365234374999998,68,0.00025953503090941264,0.0006175375644799033,0.0018629535438546032,0.0034188513856378234,0.005659669441512025,0.009909935955498526,0.012861306831139601
clip     | alpha=0.026365234374999998,70,0.00036459647816779867,0.000866132703258545,0.0025909182113589752,0.004708689024671112,0.007693136002810718,0.013119660872034148,0.01517682300313728
clip     | alpha=0.026365234374999998,72,0.0004437256658583092,0.0010524248393910692,0.0031216986657525174,0.005618306040966297,0.009059439944603792,0.015047348073921838,0.015515373539204642
clip     | alpha=0.026365234374999998,75,0.0002561859896889399,0.0006309135096316486,0.0019627260385024384,0.00362538699003204,0.005972003353628482,0.01015214367419745,0.010534414027611091
clip     | alpha=0.026365234374999998,77,0.0003515919615044427,0.0008644859934398634,0.0026667262781415167,0.004877993714113157,0.00793047982205464,0.01313035882468085,0.012144320805530708
clip     | alpha=0.026365234374999998,80,0.00021039386073298946,0.0005371430967125116,0.001737802613775857,0.0032624473830866977,0.005418404924252892,0.009181796921533184,0.008546232008499964
clip     | alpha=0.026365234374999998,82,0.0002925093766654233,0.000745592104375867,0.0023918964269045366,0.004446860933786245,0.007289102314921274,0.012030112531720765,0.009980692928517802
clip     | alpha=0.026365234374999998,84,0.0003529489577813307,0.0008982102031556431,0.002857259439046458,0.005260523463737175,0.00851024410594324,0.013679715920588274,0.01011607618894051
clip     | alpha=0.026365234374999998,87,0.00020235569203785973,0.0005347113676361113,0.0017839434244759052,0.0033708593920469356,0.005570874896800934,0.009165107486048376,0.006820605558059997
clip     | alpha=0.026365234374999998,89,0.0002764346388808693,0.0007292912887286836,0.0024126443583028403,0.004514617664088683,0.007363703649421505,0.011799127027761194,0.007826710269124834
clip     | alpha=0.026365234374999998,91,0.0003295146673705345,0.0008679363697354289,0.0028471529087808877,0.0052760216379875114,0.008493260617913103,0.013254624936234123,0.00783683733253136
clip     | alpha=0.026365234374999998,94,0.0001872405793404559,0.000512095576547082,0.0017618295798288632,0.0033507339610627375,0.005510329172571361,0.008801356879144422,0.005236889129950297
clip     | alpha=0.026365234374999998,96,0.00025436383978983307,0.0006945619581636339,0.002369487859808776,0.004462709795531751,0.007243172012416978,0.011267830484918456,0.005975965227012013
clip     | alpha=0.026365234374999998,98,0.0003017635655893354,0.0008226725292488054,0.002782922504745377,0.005190550001396546,0.008314499069606757,0.012597576737740274,0.005955233275429621
clip     | alpha=0.026365234374999998,101,0.00017078037707855131,0.00048343275497248134,0.001715142300568789,0.0032831649175009033,0.005372607593154602,0.008331345416266043,0.003963485423701365
clip     | alpha=0.026365234374999998,103,0.00023135677615115777,0.0006538601968015457,0.0023002742006266023,0.004360539820717853,0.007042473752956373,0.010636400307294165,0.0045102519946037065
clip     | alpha=0.026365234374999998,105,0.00027377378357055447,0.0007725011012418746,0.002694786959844162,0.0050588662043544305,0.00806363257771585,0.01186149924002103,0.004483216658389708
clip     | alpha=0.026365234374999998,108,0.00015459107614396674,0.00045292842934962184,0.0016570853557171048,0.0031926691059105477,0.005198776656400038,0.007826887840213138,0.0029770738740256828
clip     | alpha=0.026365234374999998,110,0.00020908772116906292,0.0006116151893548529,0.002218830784785937,0.004233517128759147,0.006803636913569385,0.009976276943179149,0.003382306860025522
clip     | alpha=0.026365234374999998,112,0.000247050891416197,0.0007215073021310914,0.002595477529794473,0.004904136162635102,0.007778482597592788,0.011108659884948233,0.003356991089280146
clip     | alpha=0.026365234374999998,115,0.00013931244262520428,0.0004224566240215798,0.001593854360062165,0.0030908231429237457,0.005008137373866849,0.007320185969117148,0.0022261836659857094
clip     | alpha=0.026365234374999998,117,0.00018823806810120352,0.000569907334881477,0.002132069607853655,0.004094444682781234,0.006547713116517671,0.009321266866015362,0.00252672413092945
clip     | alpha=0.026365234374999998,119,0.0002222111239937155,0.0006716873326025035,0.0024916951862356163,0.004738672009593498,0.007479005311814436,0.010369756499531532,0.0025055060352477195
clip     | alpha=0.026365234374999998,122,0.00012520083947587847,0.0003929583434576612,0.0015288477471919956,0.0029840510484086236,0.004811307931875445,0.0068275826452247786,0.0016601381112950446
clip     | alpha=0.026365234374999998,124,0.00016906867473890998,0.0005297939496211931,0.002043879745068859,0.003950621823931821,0.00628658686259538,0.008688766991670257,0.0018831261458754078
clip     | alpha=0.026365234374999998,126,0.0001994701076593813,0.00062405984693081,0.0023872901605640107,0.004569655229791477,0.007176710934991719,0.00966068901191852,0.0018662652648847723
clip     | alpha=0.026365234374999998,128,0.0002246626041738663,0.0007017521941395609,0.002661910009362129,0.005045912368965179,0.007821216004541724,0.0102540716088447,0.0017656540937529305
clip     | alpha=0.026365234374999998,131,0.00012355286260745752,0.0004007224871435062,0.0015942017165024452,0.003101486400896733,0.004911047906889715,0.00658984700756705,0.0011419181367940247
clip     | alpha=0.026365234374999998,133,0.0001648026540131116,0.0005336538855147392,0.0021051830097948946,0.00405587510599809,0.006338425931159004,0.008283654918779039,0.0012794568570548288
clip     | alpha=0.026365234374999998,135,0.0001925985773440069,0.0006226630887233491,0.0024356446357713594,0.004647043621296241,0.007167474438722946,0.009123178026357115,0.001256012049142358
clip     | alpha=0.026365234374999998,138,0.00010764782238998308,0.0003613626041949128,0.0014824975290943145,0.0029029334329868117,0.004574000353871166,0.0059587516650190095,0.0008255688566756482
clip     | alpha=0.026365234374999998,140,0.00014459038341735429,0.0004845983601253144,0.0019713481664010305,0.0038227380574485602,0.005944648960345073,0.007542663346847771,0.0009314654443917838
clip     | alpha=0.026365234374999998,142,0.000169775459492154,0.0005680963744836823,0.0022915747751055767,0.004400614728467226,0.006753945920867081,0.008346329131842769,0.0009187165485799956
clip     | alpha=0.026365234374999998,144,0.00019041053093156696,0.0006361252571904839,0.0025443993566174384,0.004838744603886508,0.007329417960101681,0.00882158927816508,0.0008655195356488327
clip     | alpha=0.026365234374999998,147,0.00010432662498203177,0.0003618968017588539,0.0015181593226173602,0.00296309139921636,0.00458512889654296,0.005648172998412794,0.0005576842642292064
clip     | alpha=0.026365234374999998,149,0.0001387871716350427,0.0004806660901265807,0.00199943234173048,0.003864581920490282,0.005902032219815714,0.007081046316354129,0.0006231919630995482
clip     | alpha=0.026365234374999998,151,0.00016178925637512056,0.0005594334245504143,0.002307502928769749,0.004416784133050173,0.006657294805947664,0.007779166484996575,0.0006102411412009104
clip     | alpha=0.026365234374999998,153,0.00018043935610802353,0.0006229232958859402,0.0025477631116742868,0.004829376520511412,0.007184147473264074,0.008176170386407606,0.0005716923217709671
clip     | alpha=0.026365234374999998,156,9.842003654406097e-05,0.0003527968816000492,0.0015133492935136242,0.0029440926533467896,0.004474096624384474,0.005211456885802893,0.00036670930869627015
clip     | alpha=0.026365234374999998,158,0.00013053704098474312,0.00046717495450779127,0.001987122381086998,0.003828291666752407,0.005741844947787146,0.006513953718421429,0.00040855587725134574
clip     | alpha=0.026365234374999998,160,0.0001517598563965457,0.0005422596224624495,0.0022870884070296748,0.004363464667340193,0.006459077022657395,0.007136792814014364,0.00039898254064036563
