,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.05,7,0.0078125,0.003736694531250001,0.005870683422719999,0.0078125,0.00897410677851,0.010280717025280004,0.011747111398370005,0.013389252099840005,0.015224352343750011,0.01727094849536001,0.022079841675519993,0.027993599999999997,0.035216146062080005,0.04398046511104001,0.05455160701056002,0.06722988818432005,0.08235429999999996
clip     | alpha=0.05,8,0.0078125,0.003736694531250001,0.005870683422719999,0.0078125,0.00897410677851,0.010280717025280004,0.011747111398370005,0.013389252099840005,0.015224352343750011,0.01727094849536001,0.022079841675519993,0.027993599999999997,0.035216146062080005,0.04398046511104001,0.05455160701056002,0.06722988818432005,0.08235429999999996
clip     | alpha=0.05,9,0.0078125,0.003736694531250001,0.005870683422719999,0.0078125,0.00897410677851,0.010280717025280004,0.011747111398370005,0.013389252099840005,0.015224352343750011,0.01727094849536001,0.022079841675519993,0.027993599999999997,0.035216146062080005,0.04398046511104001,0.05455160701056002,0.06722988818432005,0.08235429999999996
clip     | alpha=0.05,10,0.0146484375,0.006649915005175783,0.010794167299284662,0.0146484375,0.016980293322210245,0.019621200794295995,0.022603333615399027,0.025961117137488977,0.0297312570833008,0.033952750395646304,0.04391715837007607,0.056211148799999985,0.07122479627514106,0.08937674935493461,0.11110678544340388,0.13686499284832232,0.16709687469999993
clip     | alpha=0.05,11,0.0146484375,0.006649915005175783,0.010794167299284662,0.0146484375,0.016980293322210245,0.019621200794295995,0.022603333615399027,0.025961117137488977,0.0297312570833008,0.033952750395646304,0.04391715837007607,0.056211148799999985,0.07122479627514106,0.08937674935493461,0.11110678544340388,0.13686499284832232,0.16709687469999993
clip     | alpha=0.05,12,0.0146484375,0.006649915005175783,0.010794167299284662,0.0146484375,0.016980293322210245,0.019621200794295995,0.022603333615399027,0.025961117137488977,0.0297312570833008,0.033952750395646304,0.04391715837007607,0.056211148799999985,0.07122479627514106,0.08937674935493461,0.11110678544340388,0.13686499284832232,0.16709687469999993
clip     | alpha=0.05,15,0.019775390625,0.008596674586876688,0.014333403836985417,0.019775390625,0.02310257613505856,0.02689512121038474,0.031202959769951962,0.03607915526962947,0.04157977152932891,0.04776368091610093,0.0624292631769187,0.08059111096319997,0.10278392959867458,0.12954047629174095,0.1613630743231113,0.19868759584986084,0.2418398255853999
clip     | alpha=0.05,13,0.019775390625,0.008596674586876688,0.014333403836985417,0.019775390625,0.02310257613505856,0.02689512121038474,0.031202959769951962,0.03607915526962947,0.04157977152932891,0.04776368091610093,0.0624292631769187,0.08059111096319997,0.10278392959867458,0.12954047629174095,0.1613630743231113,0.19868759584986084,0.2418398255853999
