legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,1.606161967441267e-05,0.00025093388133026474,0.0012155532500270063,0.0024926197844013956,0.00489262322943466,0.009225394070681518,0.016786669607231536,0.02964164152802932,0.05114148005472829,0.14687855825070714,0.42609547531643216,1.0000000000000009,1.0000000000000004,1.0,1.0000000000000018,1.0000000000000004
bravo    | p=0.55 | alpha=0.05,2.2763354744695944e-07,1.3892046621548083e-05,0.0002308290485197946,0.000909711097859515,0.0035366494722796774,0.014171212308498632,0.05895511558805288,0.20841934733188575,1.0000000000000002,1.0000000000000007,1.0000000000000004,1.000000000000001,1.0000000000000007,1.000000000000001,1.0000000000000009,1.0000000000000004
bravo    | p=0.51 | alpha=0.05,4.264694879817854e-61,1.6331390880864666e-52,1.9534129277344833e-47,1.7145599126289305e-44,8.800503241063783e-41,2.9551480634226066e-37,5.4710219216948295e-34,5.947567494993776e-31,4.010918309860732e-28,5.173429308935272e-23,4.0059415247826303e-17,4.386622391161116e-11,1.3342111393020584e-06,1.0000000000000009,1.0000000000000007,1.0000000000000004
