legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.19289318084716797,0.02338405080148591,0.04722172977329795,0.07491248224989112,0.09449799175903101,0.11952270294688015,0.15173973988575734,0.19347726048188205,0.24765804183536114,0.31747746238353103,0.5106400914951311,0.743612321950152,0.9184585198338032,0.9868222401169352,0.9990689741778763,0.9999747689286878,0.9999997690157966
bravo    | p=0.55 | alpha=0.1101436767578125,0.000518793914639086,0.00872071477164017,0.04874248908193545,0.102797429653024,0.19543067651226498,0.3309583125729146,0.4975985370783316,0.6677617176738162,0.8107406996309746,0.9634616815306223,0.9967860312875255,0.9998824612301653,0.9999983556662593,0.9999999919338669,0.9999999999874363,0.9999999999999939
bravo    | p=0.52 | alpha=0.27786824035644536,0.00015027019917425476,0.006539290208563353,0.049448018687735254,0.11132080258490651,0.2172618393086538,0.3679118155649916,0.544507340229573,0.714123926625477,0.8469105243859908,0.9744478429319314,0.9980961308915718,0.9999418226903973,0.9999993268747923,0.9999999972931619,0.999999999996572,0.9999999999999977
