legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.19289318084716797,5371.920183068038,5241.510802147409,5090.246673627066,4983.41262151457,4847.100417100964,4671.929762197939,4445.520091499027,4152.445218121892,3775.9954494833073,2739.284012696121,1490.52761237245,541.8946915748695,151.52693276053964,64.14862914157156,45.49538769032685,36.92093856130346
bravo    | p=0.55 | alpha=0.1101436767578125,5497.222853732138,5453.895697829396,5244.516177188963,4962.786147559895,4480.487486800434,3774.318757865192,2903.391859303436,2008.3992861831784,1247.4589436334495,403.2609941789952,182.13425182356963,132.6660862159483,109.95805596566025,94.55163659162108,83.20739357703513,74.45649769626411
bravo    | p=0.52 | alpha=0.27786824035644536,5499.210218850478,5466.063390554454,5244.562617933405,4925.444009355465,4378.580914189411,3599.070339320228,2681.0878940514563,1792.1257103109594,1085.8685137803689,374.3074313514833,204.73045419481267,161.44196674024008,137.35546781470472,119.74926592989308,106.23353301792699,95.64394180691038
