legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.07735484313964844,22.415458956638904,27.080016731489327,31.362604946372237,465.5007961257614,446.88067007597067,426.5305027924183,403.7058670185676,377.5305849684017,347.16937168757516,271.61080264775194,182.29270202877535,110.09197653020841,72.41027762918698,53.26835722622596,41.97869423923615,34.63040941498173
bravo_without_replacement | p=0.55 | alpha=0.069291015625,138.47650099456672,191.29209999435548,238.4330832010406,462.1237242334667,409.02434928178087,341.1217564547949,284.5086248964567,243.2659984544766,212.4297749721213,169.3248544979262,140.19779577700393,119.10502710703568,103.33345134197862,91.23421243836482,81.70225475301103,74.01205728347456
bravo_without_replacement | p=0.52 | alpha=0.09096683931350708,238.4901323466479,304.5433199511305,394.1859804167172,463.7350021648597,410.1447685842191,365.28069434329484,328.1177969667572,297.404768457365,271.8815353181567,232.33586702835615,203.0321125478427,180.30975107349306,162.1748689112378,147.37873534438134,135.0853857375292,124.71465095812846
