legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.009277343750981446,200.0,305.0,470.0,495.0,470.0,440.0,405.0,365.0,330.0,265.0,220.0,185.0,160.0,135.0,120.0,105.0
bayesian | a=500 | b=500 | critical_value=0.012207031250975586,240.0,345.0,490.0,495.0,475.0,440.0,405.0,370.0,335.0,280.0,235.0,205.0,175.0,160.0,140.0,125.0
bayesian | a=1000 | b=1000 | critical_value=0.013671875000972656,250.0,355.0,490.0,495.0,475.0,440.0,405.0,370.0,335.0,285.0,240.0,205.0,180.0,160.0,145.0,130.0
