,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,50,0.005331805806895513,0.00048159248017077123,0.0021789359485356453,0.005331805806895513,0.008080849311099798,0.012000147575881222,0.01746893170255379,0.024939246326558653,0.03493092236834061,0.048018248076368494,0.08590008068805677,0.14313264227433495,0.22266830559402312,0.32417141226608776,0.4428102181719768,0.5693152161086952,0.691720950306287
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,60,0.0017870531517660665,0.0001224608466000221,0.0006662455237121213,0.0017870531517660665,0.0028094480520592315,0.004300709919906823,0.006413078938038098,0.009318413478543706,0.013197105194027078,0.01822049519204639,0.03219200765393674,0.05140401226531871,0.07411762299762063,0.0962997295190201,0.11236839782892317,0.11718262249606212,0.10849047996609343
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,70,0.0010537179278384534,5.067932318551896e-05,0.0003468086888246874,0.0010537179278384534,0.0017487802762837573,0.0028110567719543938,0.004378495981065092,0.006610914782124492,0.009678395483605698,0.013741635976625265,0.025279120929399497,0.04115448457531464,0.05920934524432943,0.07506231235294815,0.08347012993459939,0.08089109443052656,0.06771939979108878
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,80,0.0022002190323792544,9.04893535394883e-05,0.0006913974050541648,0.0022002190323792544,0.0037077035025316414,0.006020338632513411,0.009423873045412407,0.014226644109268103,0.020719017517554797,0.02911496941307284,0.05166408886815418,0.0794630876516766,0.10572652110252274,0.12123183074662788,0.1191180015737111,0.09949043020658889,0.06987809125713498
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,90,0.0009074833043707565,2.595354965088945e-05,0.0002514578294642385,0.0009074833043707565,0.0016132983146272756,0.0027465784266465193,0.004480305044022806,0.0070055918883364775,0.010503513712664388,0.015102737543744738,0.02754518576885881,0.04246092118125281,0.05515317365530649,0.06004794287203952,0.05437187056647695,0.040503964535251416,0.024466936951784344
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,100,0.0017399972390924896,4.1702236069772266e-05,0.00045745630915280185,0.0017399972390924896,0.00314810476387364,0.0054233839750655165,0.008901681687812964,0.013926842152386919,0.02077543158584454,0.029555773838237064,0.051882856344324976,0.07523312074149888,0.0897813326584344,0.08762368987462352,0.06929556658312179,0.04384489823629608,0.021822124313701566
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,110,0.0006786946307227529,1.0941770343929577e-05,0.00015561592891133745,0.0006786946307227529,0.0013012271482247032,0.002359322803950243,0.00404822265982708,0.006576546258203362,0.010118804974335727,0.014747827294177679,0.02662228822936563,0.03860489676936033,0.044747032076340995,0.041122190014249285,0.029611222575540136,0.016439464627672134,0.006886703637841771
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,120,0.0012658919659900077,1.6692739688376592e-05,0.00027331562374549644,0.0012658919659900077,0.0024769540471678113,0.004554518168059966,0.00787565504796698,0.012813972749871099,0.01962388232538004,0.028291759757545686,0.049045885712401184,0.06659081915070247,0.0704024513162094,0.05741881631061313,0.03564063417462465,0.016528630350868344,0.005587580152403728
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,130,0.0015919849010553448,1.736612437501543e-05,0.0003257603717651789,0.0015919849010553448,0.003165725178237219,0.005874395301485969,0.010179918199905597,0.016483750866919864,0.024948447761292753,0.03529864800401913,0.05769005018785276,0.07170928134973355,0.0673018080055848,0.04714816524986944,0.024252969871541095,0.008958195336054221,0.00230611652820787
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,140,0.000552392323448864,3.837150682840363e-06,9.6848768620174e-05,0.000552392323448864,0.001172111693396264,0.002302213911994033,0.004189394157928801,0.007067189252615977,0.011055605950991936,0.01603979814945699,0.026907720245737326,0.03321505777438352,0.029899889214585237,0.019354156672503488,0.008829930171069188,0.0027629268099571558,0.0005716853250228176
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,150,0.0009748379767887767,5.314397531131986e-06,0.00015892834217571224,0.0009748379767887767,0.0021205540964620326,0.004238115379606715,0.007789650000627264,0.01317570309010712,0.020516591444965364,0.029413976124166175,0.04713526804080824,0.05394498041689755,0.043650058846600504,0.024581242102084618,0.009420422261697117,0.0023828436743994295,0.0003818150161739695
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,160,0.0011757925959742796,5.077209230463582e-06,0.00017933725387474475,0.0011757925959742796,0.0026109152695988833,0.005282645993234751,0.009748812882308692,0.01642080516115439,0.025254529122569036,0.035465426313799335,0.05316975882120025,0.054982626207540755,0.03874567904329803,0.01826160104140051,0.005606124151301875,0.0010811370038746378,0.00012474979543727904
bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.004991650582349879,170,0.0013053119269775945,4.409744849181267e-06,0.00018567671493632131,0.0013053119269775945,0.0029610550951064385,0.006066438522523151,0.011237074763320235,0.01883294766037962,0.02856810276154794,0.03922245949555747,0.05471034101431893,0.050715921552471704,0.030795368300124144,0.011981397919100729,0.002895052130723176,0.0004162945275619806,3.362689323154131e-05
