legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.07416894531249998,29.45263389556308,33.018983512062555,36.44746137696165,462.94859540725287,444.3143628915137,423.41264082555693,399.69579481852594,372.4704149055147,341.02825782918984,263.8012323053045,174.89601546120366,105.34764689590897,69.74458353672291,51.74594628947402,41.23095042239121,34.473630178161514
bravo_without_replacement | p=0.55 | alpha=0.0644130859375,131.21393298379013,176.35196175243607,231.72676447218063,458.6838249473249,406.32386526406873,339.07626719170054,282.23564847104836,240.39836684091372,208.69868414793595,164.13731870751255,134.85252487133522,114.49597939490731,99.6373713743593,88.31443830567083,79.34427879351075,72.00210817387368
bravo_without_replacement | p=0.52 | alpha=0.07307141113281249,250.2762640314184,322.8214580889027,400.02281544454405,462.9045208429396,411.82197532521803,369.02324920652865,333.91058818020525,304.7892905635542,280.27096174383087,241.2621778292294,211.6637239151094,188.47639308841477,169.84015303273787,154.54324184324355,141.77893809634193,130.9878478107981
