legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.07416894531249998,990.2671632309562,974.3249960413654,952.5584333415726,936.0741455393509,914.3277446852101,885.7728520085807,848.4496598352537,799.8996903486417,737.1122773523779,555.8420460485876,308.21301830865343,124.38480390844282,70.06681825830995,51.7461488533466,41.23095042303226,34.47363017816194
bravo_without_replacement | p=0.55 | alpha=0.0644130859375,999.8627082091782,995.920060493087,961.9935282598196,886.7543649642146,686.4022837099404,400.2178450535397,283.5671055597495,240.39883355496858,208.69868414793788,164.13731870751442,134.85252487133698,114.49597939490874,99.63737137436073,88.31443830567206,79.34427879351135,72.00210817387419
